,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
1884,경기도 수원시 장안구 정자동 23-21번지,41111,13000,0,23,21,108417810,1,일반,2,일반건축물,경기도 수원시 장안구 장안로151번길 12-4 (정자동),,,,,0,4.11E+11,13001,0,12,4,,0,주건축물,159.6,95.55,59.87,279.63,183.3,114.85,11,벽돌구조,조적조,1000,단독주택,단독주택(7가구),10,(철근)콘크리트,스라브,0,7,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19931111,19931115,19940318,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1886,경기도 수원시 장안구 정자동 23-23번지,41111,13000,0,23,23,108419537,1,일반,2,일반건축물,경기도 수원시 장안구 장안로151번길 8 (정자동),,,,,0,4.11E+11,13001,0,8,0,,0,주건축물,169.7,101.6,59.87,320.32,231.42,136.37,11,벽돌구조,철근콘크리트구조,1000,단독주택,단독주택,90,기타지붕,기타지붕,0,7,10.2,3,1,0,0,0,0,320.32,0,0,0,0,1,11.5,0,0,19940118,19940216,19950527,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1901,경기도 수원시 장안구 정자동 25-2번지,41111,13000,0,25,2,1084114173,1,일반,2,일반건축물,경기도 수원시 장안구 송정로 18 (정자동),,,,,0,4.11E+11,13001,0,18,,,0,주건축물,230.9,121.04,52.42,447.7,338.62,146.65,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평스라브,0,0,11.75,3,1,0,0,0,0,0,0,0,0,0,1,11.5,2,23,19960823,19960905,19970609,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,3
1903,경기도 수원시 장안구 정자동 25-4번지,41111,13000,0,25,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로 144 (정자동),,,,,0,4.11E+11,13002,0,144,,,0,주건축물,397.2,237.89,59.89,956.04,956.04,240.69,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"제1,2종근린생활시설, 다가구주택",10,(철근)콘크리트,(철근)콘크리트,0,10,18.4,5,0,1,0,0,0,956.04,0,0,0,0,12,133.7,0,0,20181031,20181112,20190705,2018,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.169g,정자2동,12
1904,경기도 수원시 장안구 정자동 25-5번지,41111,13000,0,25,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로 20 (정자동),,,,,0,4.11E+11,13001,0,20,,,0,주건축물,327.8,169.56,51.73,468.72,468.72,142.99,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설 외2,10,(철근)콘크리트,(철근)콘크리트,0,1,11.9,3,0,0,0,0,0,468.72,0,0,0,0,0,0,4,46,20080731,20080808,20090109,2008,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,4
1907,경기도 수원시 장안구 정자동 25-8번지,41111,13000,0,25,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로140번길 5 (정자동),,,,,0,4.11E+11,13001,0,5,0,,0,주건축물,132.9,79.55,59.86,233.5,233.5,175.7,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제2종근생(사무소)",10,(철근)콘크리트,평스라브,0,5,12.1,4,0,0,0,0,0,233.5,0,0,0,0,0,0,5,60.62,20120725,20120806,20130412,2012,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,5
1910,경기도 수원시 장안구 정자동 25-12번지,41111,13000,0,25,12,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로 140 (정자동),,,,,0,4.11E+11,13002,0,140,,,0,주건축물,158.5,82.5,52.05,388.3,388.3,244.98,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(3가구),근린생활시설",10,(철근)콘크리트,평스라브,0,3,15.15,5,0,0,0,0,0,388.3,0,0,0,0,0,0,4,46,20121029,20121103,20130702,2012,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,4
1917,경기도 수원시 장안구 정자동 27-2번지,41111,13000,0,27,2,108414042,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 9 (정자동),,,,,0,4.11E+11,13001,0,9,0,,0,주건축물,153.4,90.49,58.99,253.72,253.72,165.4,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,3,10.8,3,0,0,0,0,0,253.72,0,0,0,0,0,0,3,35,20061030,20061102,20070302,2006,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,3
1919,경기도 수원시 장안구 정자동 27-3번지,41111,13000,0,27,3,1.08E+13,1,일반,2,일반건축물,,,,,,0,,,0,,,주건축물제E동,0,주건축물,423.3,213.53,50.44,270.52,270.52,63.91,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,일반철골구조,0,0,7.9,2,0,0,0,0,0,270.52,0,0,0,0,0,0,2,25,20201229,20210105,20210318,,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.167g,정자2동,2
1925,경기도 수원시 장안구 정자동 27-12번지,41111,13000,0,27,12,1084111629,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 11 (정자동),,,,,0,4.11E+11,13001,0,11,0,,0,주건축물,152.3,90.63,59.51,271.17,180.9,118.78,11,벽돌구조,연와조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960625,19960828,19961120,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,2
1927,경기도 수원시 장안구 정자동 27-14번지,41111,13000,0,27,14,1084111340,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 17 (정자동),,,,,0,4.11E+11,13001,0,17,,,0,주건축물,153.9,92.06,59.82,244.99,166.9,108.45,11,벽돌구조,"연와조,경량판넬조",1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,9.25,3,1,0,0,0,0,244.99,0,0,0,0,0,0,1,11.5,19920907,19920926,19921208,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1928,경기도 수원시 장안구 정자동 27-15번지,41111,13000,0,27,15,1084112282,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 21 (정자동),,,,,0,4.11E+11,13001,0,21,0,,0,주건축물,154,90.38,58.69,260.35,172.51,112.02,11,벽돌구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19931012,19931016,19940526,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1929,경기도 수원시 장안구 정자동 27-16번지,41111,13000,0,27,16,108412865,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 23 (정자동),,,,,0,4.11E+11,13001,0,23,0,,0,주건축물,149.3,89.19,59.74,265.77,176.58,118.27,11,벽돌구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950209,19950228,19950526,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,2
1931,경기도 수원시 장안구 정자동 27-19번지,41111,13000,0,27,19,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 8 (정자동),,,,,0,4.11E+11,13001,0,8,,주건축물제1동,0,주건축물,153.9,91.44,59.42,324.05,324.05,210.56,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,3,12.95,4,0,0,0,0,0,324.05,0,0,0,0,0,0,3,35,20150305,20150416,20151022,2015,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,3
1932,경기도 수원시 장안구 정자동 27-20번지,41111,13000,0,27,20,108412703,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 10 (정자동),,,,,0,4.11E+11,13001,0,10,,,0,주건축물,156.9,91.08,58.05,327.99,238.89,152.26,11,벽돌구조,연와조,1000,단독주택,단독주택(8가구),10,(철근)콘크리트,스라브,0,8,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960224,19960304,19960914,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,2
1933,경기도 수원시 장안구 정자동 27-21번지,41111,13000,0,27,21,108417031,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 12 (정자동),,,,,0,4.11E+11,13001,0,12,0,,0,주건축물,160.8,94.85,58.99,252.39,252.39,156.96,11,벽돌구조,"조적조, 적연와",1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950214,19950221,19950530,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,2
1934,경기도 수원시 장안구 정자동 27-22번지,41111,13000,0,27,22,1084112306,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 14 (정자동),,,,,0,4.11E+11,13001,0,14,0,,0,주건축물,154,90.77,58.94,225.77,149.81,97.28,11,벽돌구조,연와조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19921001,19930223,19930622,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1936,경기도 수원시 장안구 정자동 27-24번지,41111,13000,0,27,24,1084111764,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 18 (정자동),,,,,0,4.11E+11,13001,0,18,0,,0,주건축물,140.6,83.73,59.55,252.07,166.47,118.4,11,벽돌구조,연와조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950516,19950522,19950907,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,2
1949,경기도 수원시 장안구 정자동 27-39번지,41111,13000,0,27,39,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 8 (정자동),,,,,0,4.11E+11,13001,0,8,,주건축물제1동,0,주건축물,165.1,98.6,59.72,327.4,327.4,198.3,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,5,13.4,4,0,0,0,0,0,327.4,0,0,0,0,0,0,5,57.5,20110504,20110516,20110908,2011,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,5
1951,경기도 수원시 장안구 정자동 27-41번지,41111,13000,0,27,41,1084115570,1,일반,2,일반건축물,경기도 수원시 장안구 송정로 32-12 (정자동),,,,,0,4.11E+11,13001,0,32,12,,0,주건축물,171.3,92.42,53.95,182.68,182.68,106.64,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(2가구),10,(철근)콘크리트,평스라브,0,2,7.43,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20030312,20030318,20030530,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1952,경기도 수원시 장안구 정자동 27-42번지,41111,13000,0,27,42,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로 32-16 (정자동),정자동 27-42 단독주택,,,,0,4.11E+11,13001,0,32,16,주건축물제1동,0,주건축물,180.2,107.88,59.87,359.01,359.01,199.23,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구 및 근린생활시설),10,(철근)콘크리트,(철근)콘크리트,0,6,12.1,4,0,0,0,0,0,359.01,0,0,0,0,0,0,6,69,20090724,20090820,20100104,2009,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,6
1953,경기도 수원시 장안구 정자동 27-44번지,41111,13000,0,27,44,108416164,1,일반,2,일반건축물,경기도 수원시 장안구 송정로 32-2 (정자동),,,,,0,4.11E+11,13001,0,32,2,,0,주건축물,199.3,116.06,58.23,356.18,333.02,167.09,21,철근콘크리트구조,콘크리트월식조,1000,단독주택,"단독주택(3가구), 제1종근린생활시설",10,(철근)콘크리트,스라브,0,3,10.1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19940217,19940305,19940709,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
1957,경기도 수원시 장안구 정자동 27-48번지,41111,13000,0,27,48,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 26 (정자동),,,,,0,4.11E+11,13001,0,26,0,,0,주건축물,147.8,88.04,59.57,372.56,367.56,248.69,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,3,15.55,5,0,1,0,0,0,372.56,0,0,0,0,2,23,2,23,20160511,20160526,20170206,2016,3750028,건축과,1101,신축허가,2,,0,0,,0,,0,20220909,1,,정자2동,4
1960,경기도 수원시 장안구 정자동 28-3번지,41111,13000,0,28,3,1084112595,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 130 (정자동),,,,,0,4.11E+11,13001,0,130,,,0,주건축물,338.2,182,53.81,582.47,440.48,130.24,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(18가구),10,(철근)콘크리트,스라브,0,18,10.5,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19951030,19951030,19960516,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,4
1961,경기도 수원시 장안구 정자동 28-4번지,41111,13000,0,28,4,108414542,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 124 (정자동),,,,,0,4.11E+11,13001,0,124,,,0,주건축물,338.5,196,57.9,465,392,115.8,31,일반철골구조,"철골조, 철근콘크리트조",4000,제2종근린생활시설,"제2종근린생활시설, 교육연구및복지시설",90,기타지붕,샌드위치판넬,0,0,8.28,2,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970411,19970509,19980225,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,3
1962,경기도 수원시 장안구 정자동 28-6번지,41111,13000,0,28,6,1084111803,1,일반,2,일반건축물,경기도 수원시 장안구 장안로125번길 6 (정자동),,,,,1,4.11E+11,13001,0,6,,,0,주건축물,893.9,510.56,57.11,672.56,672.56,75.23,11,벽돌구조,조적조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,4.4,2,1,0,0,1,2,672.56,0,0,0,0,0,0,3,34.5,19930210,19930426,19930703,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,3
1964,경기도 수원시 장안구 정자동 28-9번지,41111,13000,0,28,9,1084113226,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 128 (정자동),,,,,0,4.11E+11,13001,0,128,0,,0,주건축물,338.3,176.52,52.18,644.78,483.76,143,21,철근콘크리트구조,"R.C조, 조적조",1000,단독주택,단독주택(18가구),10,(철근)콘크리트,평스라브,0,18,10.3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19960529,19960605,19961019,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,4
1967,경기도 수원시 장안구 정자동 28-13번지,41111,13000,0,28,13,108419839,1,일반,2,일반건축물,경기도 수원시 장안구 장안로139번길 7 (정자동),,,,,0,4.11E+11,13001,0,7,,,0,주건축물,227.6,132.58,58.25,503.82,378.24,166.19,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(15가구),10,(철근)콘크리트,평스라브,0,15,9.5,3,1,0,0,0,0,0,0,0,0,0,0,0,4,47,20020501,20020510,20021001,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,4
1968,경기도 수원시 장안구 정자동 28-14번지,41111,13000,0,28,14,1084110508,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 134 (정자동),,,,,0,4.11E+11,13001,0,134,,,0,주건축물,221.4,130.2,58.81,501.75,377.91,170.69,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(15가구),10,(철근)콘크리트,평스라브,0,15,9.5,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20020501,20020510,20021025,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,4
1970,경기도 수원시 장안구 정자동 29-3번지,41111,13000,0,29,3,108419032,1,일반,2,일반건축물,경기도 수원시 장안구 정자천로188번길 49 (정자동),,,,,0,4.11E+11,13001,0,49,,,0,주건축물,174.8,101.73,58.19,558.54,463.55,265.19,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,17.45,5,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19990812,19990827,20000114,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,4
1988,경기도 수원시 장안구 정자동 29-22번지,41111,13000,0,29,22,108418162,1,일반,2,일반건축물,경기도 수원시 장안구 장안로125번길 18 (정자동),은혜로운교회,,,,0,4.11E+11,13001,0,18,,,0,주건축물,335.4,194.65,58.04,504.62,504.62,150.45,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,종교시설,90,기타지붕,기타지붕,0,0,11.9,3,0,0,0,0,0,504.62,0,0,0,0,0,0,5,57.5,20051027,20051029,20060501,2006,3750028,건축과,1202,증축신고,0,,0,0,,0,,0,20220909,0,,정자2동,5
1998,경기도 수원시 장안구 정자동 30-12번지,41111,13000,0,30,12,1084110589,1,일반,2,일반건축물,경기도 수원시 장안구 정자천로188번길 77 (정자동),,,,,0,4.11E+11,13001,0,77,,,0,주건축물,232.9,135.24,58.07,364.32,364.32,156.43,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설,교육연구및복지시설",10,(철근)콘크리트,(철근)콘크리트,0,0,17.7,4,0,1,0,0,0,394.02,0,0,0,0,0,0,2,23,20050721,20050722,20051117,2005,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,2
2006,경기도 수원시 장안구 정자동 31-1번지,41111,13000,0,31,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로125번길 3 (정자동),,,,,0,4.11E+11,13001,0,3,,,0,주건축물,353.6,180.55,51.06,880.7,880.7,249.07,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,23.8,5,0,1,0,0,0,880.7,0,0,0,0,0,0,7,81.5,20080509,20080520,20080910,2008,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,7
2008,경기도 수원시 장안구 정자동 31-5번지,41111,13000,0,31,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로 125 (정자동),L & C,,,,0,4.11E+11,13002,0,125,0,,0,주건축물,353.7,209.61,59.26,1140.51,880.68,248.99,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설 외1,10,(철근)콘크리트,(철근)콘크리트,0,0,24.7,5,1,1,0,0,0,1140.51,0,0,0,0,7,198.97,0,0,20080401,20080514,20081124,2008,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,7
2013,경기도 수원시 장안구 정자동 31-10번지,41111,13000,0,31,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 106 (정자동),,,,,0,4.11E+11,13001,0,106,,,0,주건축물,353.9,198,55.95,579.28,579.28,163.68,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,제1종근린생활시설(소매점),90,기타지붕,기타지붕,0,0,9.2,3,0,0,0,0,0,579.28,0,0,0,0,0,0,4,50,20190503,20190520,20191122,2019,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.170g,정자2동,4
2014,경기도 수원시 장안구 정자동 31-11번지,41111,13000,0,31,11,108419919,1,일반,2,일반건축물,경기도 수원시 장안구 수성로275번길 108 (정자동),,,,,0,4.11E+11,13001,0,108,,,0,주건축물,353.8,192.88,54.52,874,874,247.03,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트평스라브,0,0,17.8,5,0,1,0,0,0,874,0,0,0,0,0,0,6,70.5,20051007,20051012,20060313,2005,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,정자2동,6
2016,경기도 수원시 장안구 정자동 32-2번지,41111,13000,0,32,2,1084112541,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 20 (정자동),,,,,0,4.11E+11,13001,0,20,0,,0,주건축물,138,82.62,59.87,241.29,241.29,174.85,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,평스라브,0,5,8.75,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,20020501,20020515,20020906,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
2018,경기도 수원시 장안구 정자동 32-4번지,41111,13000,0,32,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 24 (정자동),,,,,0,4.11E+11,13001,0,24,0,,0,주건축물,153.4,91.44,59.61,293.22,293.22,191.15,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,(철근)콘크리트,0,5,12.1,4,0,0,0,0,0,293.22,0,0,0,0,0,0,5,57.5,20140319,20140403,20140812,2014,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,5
2023,경기도 수원시 장안구 정자동 32-12번지,41111,13000,0,32,12,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로24번길 46 (정자동),,,,,0,4.11E+11,13001,0,46,,,0,주건축물,172.1,102.15,59.35,345.11,345.11,200.53,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택(5가구),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,12,4,0,0,0,0,0,345.11,0,0,0,0,3,54,2,23,20140610,20140623,20141031,2014,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,5
2025,경기도 수원시 장안구 정자동 32-14번지,41111,13000,0,32,14,1084110255,1,일반,2,일반건축물,경기도 수원시 장안구 장안로 120 (정자동),,,,,0,4.11E+11,13002,0,120,,,0,주건축물,464.4,245.05,52.77,1131.22,1131.22,243.59,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1종근린생활시설,제2종근린생활시설,단독주택",10,(철근)콘크리트,철근콘크리트구조,0,1,23.6,6,0,1,0,0,0,1131.22,0,0,0,0,0,0,8,92,20060406,20060421,20061122,2006,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,8
2030,경기도 수원시 장안구 정자동 32-21번지,41111,13000,0,32,21,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 28 (정자동),초롱아트빌,,,,0,4.11E+11,13001,0,28,,초롱아트빌,0,주건축물,164,97.82,59.65,335.95,335.95,204.85,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,5,12.2,4,0,0,0,0,0,335.95,0,0,0,0,3,34.5,2,23,20110304,20110308,20110708,2011,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,5
2031,경기도 수원시 장안구 정자동 32-22번지,41111,13000,0,32,22,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 30 (정자동),,,,,0,4.11E+11,13001,0,30,,,0,주건축물,163.4,94.32,57.72,310.03,310.03,189.74,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택 5가구),10,(철근)콘크리트,(철근)콘크리트,0,5,12.6,4,0,0,0,0,0,310.03,0,0,0,0,3,34.5,2,23,20171117,20180208,20180727,2017,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.170g,정자2동,5
2032,경기도 수원시 장안구 정자동 32-23번지,41111,13000,0,32,23,108418510,1,일반,2,일반건축물,경기도 수원시 장안구 장안로116번길 23-6 (정자동),,,,,0,4.11E+11,13001,0,23,6,,0,주건축물,175.7,102.9,58.57,327.96,230.31,131.08,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,4,10.25,3,1,0,0,0,0,327.96,0,0,0,0,0,0,2,23,20030714,20030828,20031219,2003,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,2
2033,경기도 수원시 장안구 정자동 32-24번지,41111,13000,0,32,24,108414607,1,일반,2,일반건축물,경기도 수원시 장안구 장안로116번길 23-4 (정자동),,,,,0,4.11E+11,13001,0,23,4,,0,주건축물,149.8,89.04,59.44,198.34,198.34,132.4,11,벽돌구조,연와조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19950113,19950223,19950508,,,,,,0,,0,0,,0,,0,20220909,0,,정자2동,1
2034,경기도 수원시 장안구 정자동 32-25번지,41111,13000,0,32,25,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 송정로34번길 32 (정자동),,,,,0,4.11E+11,13001,0,32,0,,0,주건축물,151,87.21,57.75,360.93,360.93,239.03,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택(5가구),제2종근생",10,(철근)콘크리트,(철근)콘크리트,0,5,15,5,0,1,0,0,0,360.93,0,0,0,0,4,71.12,2,23,20140627,20140718,20141215,2014,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,정자2동,6
2035,경기도 수원시 장안구 정자동 32-26번지,41111,13000,0,32,26,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 장안로116번길 27 (정자동),,,,,0,4.11E+11,13001,0,27,0,,0,주건축물,175.1,104.85,59.88,432.67,432.67,247.1,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,평지붕,0,5,14.85,5,0,1,0,0,0,432.67,0,0,0,0,0,0,6,74,20190411,20190502,20191212,2019,3750028,건축과,1101,신축허가,3,,0,0,,0,,0,20220909,1,Ⅶ-0.170G,정자2동,6
