대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265736,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5431,1,부속건축물,0,0,0,626.727,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-기계/전기실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,0,2,0,0,18,0,626.727,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265731,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5426,1,부속건축물,0,69.458,0,102.815,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-차량승하차대기실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,1,0,0,18,0,102.815,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265737,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5432,1,부속건축물,0,0,0,467.251,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-열교환기실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,0,2,0,0,18,0,467.251,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265734,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5429,1,부속건축물,0,111.27,0,111.27,111.27,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-경비실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,0,0,0,18,0,111.27,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265775,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,상가2동,0,주건축물,0,262.423,0,492.456,492.456,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,생활편익시설-근린생활시설2,10,(철근)콘크리트,(철근)콘크리트,0,0,0,2,0,0,0,18,0,492.456,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,8,,0,0,,0,,0,20230822,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264682,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5409,0,주건축물,0,655.887,0,15186.34,15186.34,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,138,0,103.55,35,0,3,0,18,0,15186.34,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264508,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5403,0,주건축물,0,687.663,0,12097.667,12097.667,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,110,0,88.9,30,0,2,0,18,0,12097.667,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264263,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5414,0,주건축물,0,691.93,0,7429.804,7429.804,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,66,0,56.67,19,0,2,0,18,0,7429.804,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265300,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5411,0,주건축물,0,662.196,0,15242.722,15242.722,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,138,0,103.55,35,0,3,0,18,0,15242.722,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265733,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5428,1,부속건축물,0,28.225,0,427.371,28.225,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-관리사무소/MDF실/방재실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,1,0,0,18,0,427.371,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265724,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5419,1,부속건축물,0,427.291,0,427.291,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-보육시설,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,0,0,0,18,0,427.291,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265739,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5434,1,부속건축물,0,41.537,0,76024.495,41.537,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-지하주차장,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,2,0,0,18,0,76024.495,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100263942,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5401,0,주건축물,0,677.315,0,12238.836,12238.836,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,112,0,88.9,30,0,2,0,18,0,12238.836,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264884,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5404,0,주건축물,0,681.754,0,11585.017,11585.017,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,105,0,85.97,29,0,2,0,18,0,11585.017,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264619,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5416,0,주건축물,0,691.93,0,6983.089,6983.089,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,62,0,53.74,18,0,2,0,18,0,6983.089,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264330,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5402,0,주건축물,0,687.663,0,12286.843,12286.843,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,112,0,88.9,30,0,2,0,18,0,12286.843,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264443,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5415,0,주건축물,0,691.93,0,7206.653,7206.653,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,64,0,56.67,19,0,2,0,18,0,7206.653,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265055,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5410,0,주건축물,0,655.887,0,14724.04,14724.04,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,133,0,103.55,35,0,3,0,18,0,14724.04,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265727,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5422,1,부속건축물,0,28.087,0,576.375,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-멀티미디어센터,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,1,0,0,18,0,576.375,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265728,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5423,1,부속건축물,0,0,0,444.153,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-커뮤니티센터 및 돌봄센터,10,(철근)콘크리트,(철근)콘크리트,0,0,0,0,1,0,0,18,0,444.153,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265729,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5424,1,부속건축물,0,0,0,799.475,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-커뮤니티룸,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,0,0,0,18,0,799.475,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265730,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5425,1,부속건축물,0,29.287,0,529.968,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-문고/독서실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,2,0,0,18,0,529.968,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265439,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5406,0,주건축물,0,673.913,0,10006.292,10006.292,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,92,0,71.32,24,0,2,0,18,0,10006.292,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264055,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5413,0,주건축물,0,691.93,0,7652.955,7652.955,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,68,0,56.67,19,0,2,0,18,0,7652.955,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100264124,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5408,0,주건축물,0,655.887,0,15186.34,15186.34,0,21,철근콘크리트구조,무량판구조,02000,공동주택,아파트,10,(철근)콘크리트,평지붕/경사지붕,138,0,103.55,35,0,3,0,18,0,15186.34,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100265738,2,집합,3,표제부,경기도 수원시 영통구 도청로 65 (이의동),자연앤 힐스테이트,,,,0,411173177029,10301,0,65,,5433,1,부속건축물,0,0,0,249.815,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,부대복리시설-펌프실,10,(철근)콘크리트,(철근)콘크리트,0,0,0,0,2,0,0,18,0,249.815,0,0,0,0,0,0,0,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1346번지,41117,10300,0,1346,0000,10841100254414,1,일반,2,일반건축물,경기도 수원시 영통구 도청로89번길 11 (이의동),광교고등학교,,,,0,411174331238,10301,0,11,,,0,주건축물,14016,2990.45,21.34,10356.05,10356.05,73.89,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설,10,(철근)콘크리트,평지붕,0,0,22.55,6,0,2,0,0,0,10213.87,0,0,0,0,0,0,60,700,20110316,20110401,20120223,,,,,,0,,0,0,3,60.05,,0,20220909,0,
경기도 수원시 영통구 이의동 1347-1번지,41117,10300,0,1347,0001,10841100271968,2,집합,3,표제부,경기도 수원시 영통구 도청로89번길 23 (이의동),월드프라자,,,,0,411174331238,10301,0,23,,,0,주건축물,844.3,501.97,59.45,2793.99,2025.15,239.86,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,22.38,5,1,1,0,0,0,2793.99,0,0,0,0,16,573.09,0,0,20110823,20120301,20130122,2011,3740194,주택건축과,1101,신축허가,19,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1347-2번지,41117,10300,0,1347,0002,10841100258594,2,집합,3,표제부,경기도 수원시 영통구 도청로89번길 31 (이의동),지(G)-타워,,,,0,411174331238,10301,0,31,,,0,주건축물,845.1,504.16,59.66,2835.86,2026.3,239.77,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,22.3,5,1,1,0,0,0,2835.86,0,0,0,0,18,638.02,0,0,20110926,20111006,20120704,2011,3740194,주택건축과,1101,신축허가,18,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1347-3번지,41117,10300,0,1347,0003,10841100269621,2,집합,3,표제부,경기도 수원시 영통구 도청로89번길 43 (이의동),에듀프라자,,,,1,411174331238,10301,0,43,,,0,주건축물,1800.8,1079.83,59.9639,7683.71,4318.94,239.8345,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,"교육연구시설,제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,26.43,5,3,2,0,0,0,7683.71,0,0,0,0,47,0,0,0,20110620,20110901,20121214,,,,,,41,,0,0,,0,,0,20250120,0,
경기도 수원시 영통구 이의동 1347-5번지,41117,10300,0,1347,0005,10841100271709,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로 84 (이의동),세븐스퀘어,,,,0,411173177033,10301,0,84,,세븐스퀘어,0,주건축물,1229.1,688.82,56.0426,4009.19,2946.6,239.7364,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,"근린생활시설,교육연구시설",10,(철근)콘크리트,평스라브,0,0,22,5,1,2,0,0,0,4009.19,0,0,0,0,26,972.7,0,0,20120402,20120425,20130116,,,,,,27,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1347-6번지,41117,10300,0,1347,0006,10841100285602,1,일반,2,일반건축물,경기도 수원시 영통구 에듀타운로 82 (이의동),광교파출소,,,,0,411173177033,10301,0,82,,,0,주건축물,840.2,188.82,22.47,330.64,330.64,39.35,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설(파출소),10,(철근)콘크리트,(철근)콘크리트,0,0,8.4,2,0,0,0,0,0,330.64,0,0,0,0,0,0,7,85.5,20120917,20121026,20130613,2012,5610006,건축과,5100,협의건축물,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1348번지,41117,10300,0,1348,0000,10841100465736,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로 102 (이의동),광교중앙역 SK VIEW,,,,3,411173177033,10301,0,102,,B동,0,주건축물,8058.7,2208.51,27.4053,42910.24,18901.37,234.5461,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,"교육연구시설(학원,연구소)/제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,47.21,10,4,4,1,0,0,42910.24,0,0,0,0,0,0,0,0,20181029,20181129,20210425,,,,,,274,,0,0,,0,,0,20250102,0,
경기도 수원시 영통구 이의동 1348번지,41117,10300,0,1348,0000,10841100465492,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로 102 (이의동),광교중앙역 SK VIEW,,,,3,411173177033,10301,0,102,,A동,0,주건축물,8058.7,1767.54,0,13287.03,13287.03,0,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔)/제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,39.31,10,0,4,1,0,0,13287.03,0,0,0,0,0,0,0,0,20181029,20181129,20210425,2018,3740282,건축과,1101,신축허가,243,,0,0,,0,,0,20220909,1,Ⅶ 0.169g
경기도 수원시 영통구 이의동 1348-2번지,41117,10300,0,1348,0002,10841100285612,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로106번길 16 (이의동),광교하이니티,,,,0,411174331245,10301,0,16,,,0,주건축물,2091,1094.77,52.36,12822.18,8343.86,399.04,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,"교육연구시설,업무시설,제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,38.1,10,3,3,0,0,0,12822.18,0,0,0,0,111,4120.44,0,0,20110427,20110808,20131007,2011,3740194,주택건축과,1101,신축허가,121,,0,64.27,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1348-3번지,41117,10300,0,1348,0003,10841100282363,2,집합,3,표제부,경기도 수원시 영통구 도청로89번길 30 (이의동),이루리타워,,,,0,411174331238,10301,0,30,,,0,주건축물,2010.6,1205.82,59.9731,13033.34,7955.96,395.7008,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,"제1종근린생활시설, 교육연구시설, 업무시설(오피스텔)",10,(철근)콘크리트,평스라브,0,0,46.52,10,3,2,1,0,0,13033.34,0,0,0,0,83,3107.14,0,0,20110131,20111007,20130717,2011,3740194,주택건축과,1101,신축허가,37,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1349번지,41117,10300,0,1349,0000,10841100299748,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로106번길 46 (이의동),광교 더로프트,,,,0,411174331245,10301,0,46,,광교 더로프트,0,주건축물,3703,2962.108,79.99,27458.549,15786.002,426.3,21,철근콘크리트구조,철근콘크리트구조,20000,자동차관련시설,"자동차관련시설(주차장),업무시설(오피스텔),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,34.39,8,4,2,1,0,0,27458.549,0,0,0,0,515,19221.535,0,0,20120417,20120629,20140228,2012,3740194,주택건축과,1101,신축허가,342,,0,0,,0,,0,20250213,0,
경기도 수원시 영통구 이의동 1350번지,41117,10300,0,1350,0000,10841100271847,1,일반,2,일반건축물,경기도 수원시 영통구 도청로89번길 20 (이의동),광교1동 행정복지센터,,,,0,411174331238,10301,0,20,,,0,주건축물,2000.3,879.37,43.961905,2957.12,2722.29,136.09408,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설, 노유자시설",10,(철근)콘크리트,(철근)콘크리트,0,0,17.55,4,1,0,0,0,0,2957.12,0,0,0,0,26,0,2,0,20111102,20111108,20121220,2011,3740194,주택건축과,5200,공용건축물,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1351번지,41117,10300,0,1351,0000,10841100310338,2,집합,3,표제부,경기도 수원시 영통구 에듀타운로 108 (이의동),광교 경동 해피리움,,,,0,411173177033,10301,0,108,,광교 경동 해피리움,0,주건축물,3141.8,1885.0335,59.99,22294.4638,12544.5133,399.28,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(사무소,오피스텔), 제1종근린생활시설",90,기타지붕,평지붕,0,0,59.7,15,1,4,0,0,0,22294.4638,0,0,0,0,306,8851.906,0,0,20120706,20120903,20140903,2012,3740194,주택건축과,1101,신축허가,315,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1351-1번지,41117,10300,0,1351,0001,10841100265921,2,집합,3,표제부,경기도 수원시 영통구 광교로 114 (이의동),광교데시앙루브,,,,0,411173177021,10301,0,114,,,0,주건축물,2741.5,1636.5,59.693598,18762.26,10962.8,399.88327,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설, 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,61,15,1,2,1,0,0,18762.26,0,0,0,0,240,7148.37,0,0,20100423,20110408,20121204,2010,3740146,도시경관과,1101,신축허가,258,,0,62,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1351-2번지,41117,10300,0,1351,0002,10841100293827,2,집합,3,표제부,경기도 수원시 영통구 광교로 116 (이의동),광교 코아루에스,광교신도시 도시지원시설용지,4-3,,0,411173177021,10301,0,116,,,0,주건축물,2673.5,1593.666,59.61,17549.9765,10693.264,399.97,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔), 제1종근린생활시설",90,기타지붕,평지붕,0,0,55.8,15,1,3,1,0,0,17549.9765,0,0,0,0,238,5950.664,3,0,20100729,20120611,20131230,2010,3740146,도시경관과,1101,신축허가,265,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 이의동 1351-3번지,41117,10300,0,1351,0003,1000000000000000549422,2,집합,3,표제부,경기도 수원시 영통구 광교로 120 (이의동),스페이스 광교,,,,0,411173177021,10301,0,120,0,스페이스 광교,0,주건축물,2637.8,1558.22,59.07,18471.838,10418.793,394.98,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔), , 제1종근린생활시설(소매점, 휴게음식점), 교육연구시설(연구소)",10,(철근)콘크리트,슬라브,0,0,58.15,15,1,2,1,0,0,18471.838,0,0,0,0,268,3161.45,0,0,20181012,20201008,20221109,2018,3740282,건축과,1101,신축허가,276,,0,0,,0,,0,20230317,1,Ⅶ-0.1408g
경기도 수원시 영통구 이의동 1351-4번지,41117,10300,0,1351,0004,1000000000000002243615,2,집합,3,표제부,경기도 수원시 영통구 도청로 103 (이의동),e편한세상 시티 광교,,,,1,411173177029,10301,0,103,0,e편한세상 시티 광교,0,주건축물,6082.3,3520.0652,57.87,45499.8693,24326.1663,399.95,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔), 근린생활시설",10,(철근)콘크리트,평지붕,0,0,56.61,15,5,6,2,0,0,45499.8693,0,0,0,0,508,17125.3711,9,112.5,20200402,20200824,20230811,2020,3740282,건축과,1101,신축허가,489,,0,0,,0,,0,20240611,1,VII-0.1408g
경기도 수원시 영통구 이의동 1351-6번지,41117,10300,0,1351,0006,10841100407764,2,집합,3,표제부,경기도 수원시 영통구 도청로 95 (이의동),광교유니코어,,,,1,411173177029,10301,0,95,,,0,주건축물,4278.8,2278.61,53.25,33138.74,17113.58,399.96,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설 외1,10,(철근)콘크리트,(철근)콘크리트,0,0,53.55,15,5,8,4,0,0,33138.74,0,0,0,0,515,14520.96,0,0,20110824,20120514,20180605,,,,,,579,,0,0,,0,,0,20250221,0,
