대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 팔달구 인계동 241번지,41115,14100,0,0241,0000,10841175693,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,30.48,0,30.48,30.48,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,초즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19430610,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-4번지,41115,14100,0,0241,0004,10841100323438,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 45 (인계동),에스더빌,,,,0,411154328029,14101,0,45,,에스더빌,0,주건축물,261,169.74,65.03,1129.16,1129.16,432.63,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 단독주택",10,(철근)콘크리트,콘크리트(경사스라브),0,1,27.9,9,0,1,0,0,0,1129.16,0,0,0,0,0,0,8,92,20140806,20140901,20150611,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-7번지,41115,14100,0,0241,0007,10841172333,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-3 (인계동),,,,,0,411152012012,14107,0,90,3,,0,주건축물,0,66.41,0,66.41,66.41,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19750331,,19750826,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-10번지,41115,14100,0,0241,0010,10841183338,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 94-12 (인계동),,,,,1,411152012012,14107,0,94,12,,0,주건축물,312.82,159.382,50.95,769.453,617.42,197.37,21,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설(여관),10,(철근)콘크리트,슬라브,0,0,13.7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19950321,19950406,19951101,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-14번지,41115,14100,0,0241,0014,10841100320867,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 48 (인계동),,,,,0,411154328029,14101,0,48,0,,0,주건축물,67,42.91,64.04,85.82,42.91,64.04,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,콘크리트(평스라브),0,0,6.35,1,1,0,0,0,0,85.82,0,0,0,0,0,0,0,0,20140821,20140902,20150326,2014,3770030,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-16번지,41115,14100,0,0241,0016,1000000000000002699258,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 52 (인계동),모담 빌브,,,,2,411154328029,14101,0,52,0,제1동,0,주건축물,412,300.45,72.92,2887.02,2047.04,496.85,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,근생 및 오피스텔,10,(철근)콘크리트,기타지붕,0,0,41.35,12,1,1,0,0,0,2887.02,0,0,0,0,24,0,0,0,20210610,20210917,20231122,2021,3740282,건축과,1101,신축허가,25,,0,0,,0,,0,20231123,1,Ⅶ-0.204g
경기도 수원시 팔달구 인계동 241-22번지,41115,14100,0,0241,0022,10841100363444,2,집합,3,표제부,경기도 수원시 팔달구 중부대로 90-11 (인계동),사랑채,,,,0,411152012012,14107,0,90,11,주건축물제1동,0,주건축물,211,141.72,67.17,624.26,624.26,295.86,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,업무시설",10,(철근)콘크리트,평스라브,11,0,19.85,6,0,1,0,0,0,624.26,0,0,0,0,0,0,8,92,20160201,20160328,20170315,2016,3740282,건축과,1101,신축허가,2,,0,0,,0,,0,20220909,1,
경기도 수원시 팔달구 인계동 241-23번지,41115,14100,0,0241,0023,10841182131,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-9 (인계동),,,,,0,411152012012,14107,0,90,9,,0,주건축물,93,65.09,69.99,118.85,118.85,127.8,11,벽돌구조,연와조,01000,단독주택,주택(2가구),10,(철근)콘크리트,경사슬라브,0,2,6.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970925,19971007,19971209,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-28번지,41115,14100,0,0241,0028,10841185773,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-1 (인계동),,,,,0,411152012012,14107,0,90,1,,0,주건축물,0,15.87,0,15.87,15.87,0,12,블록구조,시멘트블록조,01000,단독주택,주택,10,(철근)콘크리트,스라부즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681223,,19690910,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-28번지,41115,14100,0,0241,0028,10841185774,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-1 (인계동),,,,,0,411152012012,14107,0,90,1,,0,주건축물,0,10.91,0,10.91,10.91,0,12,블록구조,시멘트블록조,03000,제1종근린생활시설,점포,20,기와,세와즙평가건,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-32번지,41115,14100,0,0241,0032,10841168121,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90 (인계동),,,,,0,411152012012,14107,0,90,,1동,0,주건축물,0,82.28,0,82.28,82.28,0,11,벽돌구조,연와조,03000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19741008,,19750516,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-32번지,41115,14100,0,0241,0032,10841168120,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90 (인계동),,,,,0,411152012012,14107,0,90,,2동,0,주건축물,0,45.39,0,45.39,45.39,0,21,철근콘크리트구조,철근콘크리트연와조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000905,20000923,20001101,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-33번지,41115,14100,0,0241,0033,10841171252,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 88 (인계동),,,,,0,411152012012,14107,0,88,0,,0,주건축물,0,46.61,0,46.61,46.61,0,12,블록구조,시멘트블록조,01000,단독주택,주택,30,슬레이트,스레트즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19740520,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-34번지,41115,14100,0,0241,0034,10841100482631,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 88-5 (인계동),,,,,0,411152012012,14107,0,88,5,,0,주건축물,192,85.98,44.78,145.68,145.68,75.88,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,철근콘크리트구조,0,0,11.62,3,0,0,0,0,0,145.68,0,0,0,0,0,0,1,13,20210625,20210915,20220504,2021,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.170g
경기도 수원시 팔달구 인계동 241-41번지,41115,14100,0,0241,0041,10841181782,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-7 (인계동),,,,,0,411152012012,14107,0,90,7,,0,주건축물,0,66.74,0,78.24,66.74,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19750331,,19750826,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-46번지,41115,14100,0,0241,0046,10841187715,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 90-2 (인계동),,,,,2,411152012012,14107,0,90,2,,0,주건축물,0,52,0,96.94,96.94,0,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,5.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,        ,,20030429,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-68번지,41115,14100,0,0241,0068,10841100329899,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로283번길 31 (인계동),드림하우스2,,,,0,411154328254,14101,0,31,0,,0,주건축물,366,210.54,57.52,1548.58,1548.58,423.11,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설,단독주택",10,(철근)콘크리트,(철근)콘크리트,0,0,29.8,10,0,1,0,0,0,1548.58,0,0,0,0,8,175.86,3,30.2,20140806,20140901,20150806,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-69번지,41115,14100,0,0241,0069,10841100330178,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로283번길 29 (인계동),,,,,0,411154328254,14101,0,29,,,0,주건축물,363,202.85,55.88,1527.94,1527.94,420.92,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 단독주택",10,(철근)콘크리트,스라브,0,1,28.3,10,0,1,0,0,0,1527.94,0,0,0,0,6,69,5,53.2,20140806,20140825,20150819,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-70번지,41115,14100,0,0241,0070,10841100324942,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로283번길 27 (인계동),호암아트빌,,,,0,411154328254,14101,0,27,0,,0,주건축물,336,204.5,60.86,1414.36,1414.36,420.94,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설,단독주택",10,(철근)콘크리트,(철근)콘크리트,0,0,29.3,10,0,1,0,0,0,1414.36,0,0,0,0,7,175.99,3,34.5,20140806,20140829,20150713,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-71번지,41115,14100,0,0241,0071,10841100329898,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로283번길 25 (인계동),드림하우스 1,,,,0,411154328254,14101,0,25,,,0,주건축물,323,185.09,57.3,1419.56,1419.56,439.49,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 단독주택",10,(철근)콘크리트,(철근)콘크리트,0,1,30.7,10,0,1,0,0,0,1419.56,0,0,0,0,0,0,10,110.7,20140806,20140904,20150806,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-72번지,41115,14100,0,0241,0072,10841100316118,2,집합,3,표제부,경기도 수원시 팔달구 장다리로283번길 21 (인계동),,,,,0,411154328254,14101,0,21,,,0,주건축물,403,240.79,59.75,611.76,611.76,151.8,41,철골콘크리트구조,철골콘크리트구조,02000,공동주택,공동주택(도시형생활주택-원룸형),10,(철근)콘크리트,(철근)콘크리트,15,0,14.1,4,0,1,0,0,0,611.76,0,0,0,0,9,185.11,0,0,20140804,20140826,20150202,2014,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,
경기도 수원시 팔달구 인계동 241-73번지,41115,14100,0,0241,0073,10841100316087,2,집합,3,표제부,경기도 수원시 팔달구 장다리로283번길 19 (인계동),,,,,0,411154328254,14101,0,19,,,0,주건축물,399,235.235,58.96,612.115,612.115,153.41,41,철골콘크리트구조,철골콘크리트구조,02000,공동주택,공동주택(도시형생활주택-원룸형),10,(철근)콘크리트,(철근)콘크리트,15,0,13.9,4,0,1,0,0,0,612.115,0,0,0,0,9,180.575,0,0,20140804,20140826,20150202,2014,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,
경기도 수원시 팔달구 인계동 241-74번지,41115,14100,0,0241,0074,10841100323397,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 43 (인계동),로얄빌,,,,0,411154328029,14101,0,43,,,0,주건축물,239,167.82,70.22,1145.35,1145.35,479.23,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 단독주택",10,(철근)콘크리트,(철근)콘크리트,0,1,26.2,9,0,1,0,0,0,1145.35,0,0,0,0,0,0,8,92,20140806,20141001,20150611,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 241-75번지,41115,14100,0,0241,0075,10841100329897,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로283번길 33 (인계동),Four-Leaf Clover & House,,,,0,411154328254,14101,0,33,0,,0,주건축물,234,167.05,71.39,1176.08,1176.08,502.6,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 단독주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,1,26.15,9,0,1,0,0,0,1176.08,0,0,0,0,0,0,8,92,20140806,20141013,20150806,2014,3740258,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 243번지,41115,14100,0,0243,0000,10841177426,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,25.86,0,25.86,25.86,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,초즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19470608,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 243-1번지,41115,14100,0,0243,0001,1000000000000003731156,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 62 (인계동),인계동 개성로니엘 오피스텔,,,,0,411154328029,14101,0,62,0,,0,주건축물,1224,674.43,55.1,9739.13,6854.64,560.02,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,61.92,19,3,2,0,0,0,9739.13,0,0,0,0,76,1012.9,0,0,20220826,20220926,20240517,2022,3740282,건축과,1101,신축허가,76,,0,0,,0,,0,20240717,1,VII-0.208g
경기도 수원시 팔달구 인계동 243-3번지,41115,14100,0,0243,0003,10841177230,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 51 (인계동),메이저요양병원,,,,0,411154328029,14101,0,51,,,0,주건축물,1641,848.78,51.72,5362.97,4335.6,264.2,21,철근콘크리트구조,철근콘크리트조,09000,의료시설,의료시설(요양병원),10,(철근)콘크리트,평슬라브,0,0,25.85,7,1,0,2,0,0,5362.97,0,0,0,0,10,531.82,14,166,19991118,20000114,20020628,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 245-3번지,41115,14100,0,0245,0003,10841171247,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로553번길 40 (인계동),,,,,0,411154328028,14101,0,40,,,0,주건축물,0,27.07,0,27.07,27.07,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,초즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19540330,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 245-3번지,41115,14100,0,0245,0003,10841172437,2,집합,3,표제부,경기도 수원시 팔달구 경수대로553번길 40 (인계동),,,,,1,411154328028,14101,0,40,,나동,0,주건축물,0,256.5,0,1436.4,1282.5,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,아파트,10,(철근)콘크리트,스라브위세멘기와,25,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19850705,,19860610,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 245-3번지,41115,14100,0,0245,0003,10841172438,2,집합,3,표제부,경기도 수원시 팔달구 경수대로553번길 40 (인계동),,,,,1,411154328028,14101,0,40,,가동,0,주건축물,0,198,0,1099.8,990,0,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,아파트,10,(철근)콘크리트,스라브위세멘기와,20,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19850705,,19860610,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 245-8번지,41115,14100,0,0245,0008,10841100469231,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 59-1 (인계동),인계Zest,,,,0,411154328029,14101,0,59,1,,0,주건축물,452,257.42,56.95,2483.463,2071.993,458.41,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10,(철근)콘크리트,평스라브,0,0,30.4,9,1,1,0,0,0,2483.463,0,0,0,0,11,122.2,13,150.2,20170809,20171124,20210713,2017,3740282,건축과,1101,신축허가,24,,0,0,,0,,0,20220909,1,Ⅶ-0.1971g
경기도 수원시 팔달구 인계동 245-12번지,41115,14100,0,0245,0012,10841100356975,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 59-7 (인계동),금마빌,,,,0,411154328029,14101,0,59,7,금마빌,0,주건축물,122,84.66,69.39,397.87,397.87,326.12,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택, 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,6,0,20.6,6,0,1,0,0,0,397.87,0,0,0,0,2,55.1,2,23,20151118,20160218,20161207,2015,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 수원시 팔달구 인계동 245-14번지,41115,14100,0,0245,0014,10841182891,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-9 (인계동),,,,,0,411154328029,14101,0,59,9,,0,주건축물,104,74.65,71.78,125.46,125.46,120.63,21,철근콘크리트구조,철근콘크리트조및 연와조,03000,제1종근린생활시설,근생 및 주택,10,(철근)콘크리트,슬라브,0,1,7.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970324,19970412,19970628,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 245-17번지,41115,14100,0,0245,0017,10841100394470,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 59-11 (인계동),,,,,0,411154328029,14101,0,59,11,,0,주건축물,157,104.56,66.6,600.51,600.51,382.49,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,8,0,23.6,7,0,1,0,0,0,600.51,0,0,0,0,6,69,0,0,20160603,20160715,20180202,2016,3740282,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,"최대지반가속도:0.204, 내진능력:7"
경기도 수원시 팔달구 인계동 246번지,41115,14100,0,0246,0000,10841168894,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,36.36,0,36.36,36.36,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,초즙평가건,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19490220,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-1번지,41115,14100,0,0246,0001,10841175836,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로553번길 42-16 (인계동),,,,,0,411154328028,14101,0,42,16,,0,주건축물,0,70.78,0,108.46,99.47,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,5.19,0,0,0,0,0,0,0,0,0,19780911,,19781104,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-2번지,41115,14100,0,0246,0002,10841187609,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로553번길 42-15 (인계동),,,,,0,411154328028,14101,0,42,15,,0,주건축물,0,82.84,0,179.53,155.23,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,1,0.99,0,0,0,0,0,0,0,0,0,19801004,,19801008,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-7번지,41115,14100,0,0246,0007,10841178696,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로271번길 24 (인계동),,,,,0,411154328253,14101,0,24,0,,0,주건축물,291,171.45,58.92,591,456.19,156.77,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,"(철근)콘크리트,평스라브",0,19,10.25,3,1,0,0,0,0,591,0,0,0,0,0,0,5,57.5,20030513,20030530,20031107,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-10번지,41115,14100,0,0246,0010,10841177538,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로271번길 26 (인계동),,,,,0,411154328253,14101,0,26,0,,0,주건축물,208,83.54,40.16,305.7,225.27,108.3,11,벽돌구조,연와조,01000,단독주택,다가구주택(6가구),10,(철근)콘크리트,슬라브,0,6,10.6,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960113,19960125,19960425,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-13번지,41115,14100,0,0246,0013,10841178045,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-24 (인계동),샛골경로당,,,,0,411154328029,14101,0,59,24,,0,주건축물,99,58.5,59.09,117,117,118.18,11,벽돌구조,연와조,11000,노유자시설,노유자시설,10,(철근)콘크리트,평스라브,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19980912,19980924,19981217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-14번지,41115,14100,0,0246,0014,10841181958,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로553번길 42-12 (인계동),,,,,0,411154328028,14101,0,42,12,,0,주건축물,0,67.44,0,84.53,67.44,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,"시멘와가, 스라부",0,1,0,1,1,0,0,1,0.99,0,0,0,0,0,0,0,0,0,19780911,,19781214,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-15번지,41115,14100,0,0246,0015,10841176024,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-15 (인계동),,,,,0,411154328029,14101,0,59,15,,0,주건축물,0,67.6,0,124.34,115.65,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,0.99,0,0,0,0,0,0,0,0,0,19780911,,19781127,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-17번지,41115,14100,0,0246,0017,10841171820,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-17 (인계동),,,,,0,411154328029,14101,0,59,17,,0,주건축물,0,67.63,0,125.09,100.59,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,0.99,0,0,0,0,0,0,0,0,0,19780928,,19781221,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 246-18번지,41115,14100,0,0246,0018,10841170814,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-26 (인계동),,,,,0,411154328029,14101,0,59,26,,0,주건축물,138,76.55,55.47,155.35,140.05,101.49,11,벽돌구조,연와조,01000,단독주택,주택(2가구),10,(철근)콘크리트,슬라브,0,2,6.7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900414,19910321,19930820,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-4번지,41115,14100,0,0247,0004,10841178769,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-2 (인계동),,,,,0,411154328029,14101,0,59,2,,0,주건축물,0,63.04,0,63.04,63.04,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,"세멘와가, 스라부",0,1,0,1,0,0,0,2,5.49,0,0,0,0,0,0,0,0,0,19760623,,19760828,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-9번지,41115,14100,0,0247,0009,10841100260474,2,집합,3,표제부,경기도 수원시 팔달구 경수대로565번길 59-8 (인계동),대명쉐르빌,,,,0,411154328029,14101,0,59,8,,0,주건축물,453,229.54,50.67,1152.16,1152.16,254.34,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택(아파트-11세대),근린생활시설",10,(철근)콘크리트,평슬라브,11,0,22.5,7,0,1,0,0,0,1152.16,0,0,0,0,0,0,12,138,20110927,20111024,20120824,2011,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-10번지,41115,14100,0,0247,0010,10841182303,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로553번길 42-17 (인계동),,,,,0,411154328028,14101,0,42,17,,0,주건축물,285.18,103.25,36.21,107.74,97.84,34.31,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19850520,,19851211,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-11번지,41115,14100,0,0247,0011,10841182149,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 63 (인계동),,,,,0,411154328029,14101,0,63,0,,0,주건축물,0,77.72,0,97.85,97.85,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,"세멘와가, 스라부",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19751230,,19761109,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-12번지,41115,14100,0,0247,0012,10841178213,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-6 (인계동),,,,,0,411154328029,14101,0,59,6,,0,주건축물,152,75.99,49.99,75.99,75.99,49.99,19,기타조적구조,조적조,01000,단독주택,단독주택,10,(철근)콘크리트,평슬라브,0,1,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20010402,20010402,20010704,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 인계동 247-13번지,41115,14100,0,0247,0013,10841180361,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 59-4 (인계동),,,,,0,411154328029,14101,0,59,4,,0,주건축물,0,60.89,0,60.89,60.89,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,1,0,0,0,2,4.53,0,0,0,0,0,0,0,0,0,19770603,,19771022,,,,,,0,,0,0,,0,,0,20220909,0,
