,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
13459,경기도 수원시 권선구 탑동 840-1번지,41113,13300,0,840,1,1084188351,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 21 (탑동),,,,,0,4.11E+11,13301,0,21,0,,0,주건축물,221.3,132.62,59.93,549.3,549.3,248.22,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,16.5,5,0,1,0,0,0,549.3,0,0,0,0,0,0,4,46,20050511,20060331,20060804,2005,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,4
13460,경기도 수원시 권선구 탑동 840-2번지,41113,13300,0,840,2,1084187566,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로11번길 6-14 (탑동),,,,,0,4.11E+11,13301,0,6,14,,0,주건축물,290.2,172.78,59.53,658.38,658.38,226.87,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,10,13.2,4,0,0,0,0,0,658.38,0,0,0,0,0,0,5,57.5,20040804,20060512,20060925,2004,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,5
13461,경기도 수원시 권선구 탑동 840-3번지,41113,13300,0,840,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 19 (탑동),,,,,0,4.11E+11,13301,0,19,,,0,주건축물,242.2,145,59.87,145,145,59.87,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,일반음식점,90,기타지붕,샌드위치 판넬지붕,0,0,5.03,1,0,0,0,0,0,145,0,0,0,0,0,0,1,11.5,20120518,20120530,20120723,2012,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,1
13462,경기도 수원시 권선구 탑동 840-4번지,41113,13300,0,840,4,1084198613,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로11번길 6-10 (탑동),,,,,0,4.11E+11,13301,0,6,10,,0,주건축물,245.2,143.73,58.62,402.39,402.39,164.11,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,1,9.8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,35,20020709,20020715,20020925,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13463,경기도 수원시 권선구 탑동 840-5번지,41113,13300,0,840,5,1084194396,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로11번길 6-8 (탑동),일송빌딩 A동,,,,0,4.11E+11,13301,0,6,8,,0,주건축물,238.9,129.83,54.34,461.09,461.09,193,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,9,11.7,4,0,0,0,0,0,461.09,0,0,0,0,0,0,3,35,20040217,20040312,20040716,2004,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,3
13464,경기도 수원시 권선구 탑동 840-6번지,41113,13300,0,840,6,1084194822,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로11번길 6-6 (탑동),일송빌딩 비동,,,,0,4.11E+11,13301,0,6,6,일송빌딩 비동,0,주건축물,239.2,129.83,54.27,461.09,461.09,192.76,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,9,11.7,4,0,0,0,0,0,461.09,0,0,0,0,0,0,3,35,20040217,20040312,20040806,2004,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,3
13465,경기도 수원시 권선구 탑동 840-7번지,41113,13300,0,840,7,10841101918,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로11번길 2 (탑동),,,,,0,4.11E+11,13301,0,2,0,,0,주건축물,307.1,180.89,58.9,632.31,632.31,205.9,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설 외2,10,(철근)콘크리트,스라브,0,1,14.7,4,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20020426,20020501,20021014,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,4
13466,경기도 수원시 권선구 탑동 841-1번지,41113,13300,0,841,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 11 (탑동),서호새마을금고,,,,0,4.11E+11,13301,0,11,0,서호새마을금고,0,주건축물,183.5,109.86,59.87,329.58,329.58,179.61,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,평스라브,0,0,12.6,3,0,0,0,0,0,329.58,0,0,0,0,0,0,2,23,20090305,20090324,20090526,2009,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,서둔동,2
13467,경기도 수원시 권선구 탑동 841-2번지,41113,13300,0,841,2,10841100171,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로3번길 6-16 (탑동),,,,,0,4.11E+11,13301,0,6,16,,0,주건축물,250.8,150.12,59.86,150.12,150.12,59.86,12,블록구조,경량블럭조,4000,제2종근린생활시설,"제1,2종근린생활시설(청소년게임제공업소, 소매점)",90,기타지붕,판넬,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20011226,20011228,20020304,,,,,,0,,0,0,,0,,0,20240424,0,,서둔동,1
13468,경기도 수원시 권선구 탑동 841-3번지,41113,13300,0,841,3,1084198376,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 9 (탑동),,,,,0,4.11E+11,13301,0,9,0,,0,주건축물,444.9,263.96,59.33,1123.66,1123.66,252.56,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제1종근린생활시설외1,10,(철근)콘크리트,(철근)콘크리트,0,0,17.35,5,0,1,0,0,0,1123.66,0,0,0,0,0,0,8,92,20030603,20030623,20031230,2003,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,8
13469,경기도 수원시 권선구 탑동 841-4번지,41113,13300,0,841,4,1084197331,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로3번길 6-8 (탑동),,,,,0,4.11E+11,13301,0,6,8,,0,주건축물,250.6,147.96,59.04,494.82,494.82,197.45,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택, 제2종근린생활시설",10,(철근)콘크리트,스라브,0,1,12.5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20020122,20020312,20020514,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,4
13470,경기도 수원시 권선구 탑동 841-5번지,41113,13300,0,841,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 5 (탑동),거성빌딩,,,,0,4.11E+11,13301,0,5,0,,0,주건축물,587,312.22,53.19,1145.22,1145.22,195.1,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설(일반음식점,사무소)",10,(철근)콘크리트,평스라브,0,0,16.82,4,0,1,0,0,0,1145.22,0,0,0,0,0,0,8,92,20160905,20170203,20170814,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,서둔동,8
13471,경기도 수원시 권선구 탑동 843-1번지,41113,13300,0,843,1,1084190798,1,일반,2,일반건축물,경기도 수원시 권선구 상탑로 34 (탑동),,,,,0,4.11E+11,13302,0,34,,,0,주건축물,279.7,156.76,56.05,721.18,721.18,257.84,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택 외2,10,(철근)콘크리트,(철근)콘크리트,0,10,17.9,5,0,1,0,0,0,721.18,0,0,0,0,0,0,5,58,20030311,20030919,20040402,2003,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,5
13472,경기도 수원시 권선구 탑동 843-2번지,41113,13300,0,843,2,10841101434,1,일반,2,일반건축물,경기도 수원시 권선구 상탑로 36 (탑동),,,,,0,4.11E+11,13302,0,36,,,0,주건축물,308.5,184,59.64,873.8,873.8,283.24,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,10,17.1,5,0,1,0,0,0,873.8,0,0,0,0,0,0,7,80.5,20040203,20040831,20041209,2004,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,7
13473,경기도 수원시 권선구 탑동 843-4번지,41113,13300,0,843,4,1084189785,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 22 (탑동),천림빌딩,,,,0,4.11E+11,13301,0,22,,,0,주건축물,325.8,296.08,90.88,969.08,1141.26,350.29,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택, 제2종근린생활시설",10,(철근)콘크리트,스라브,0,1,17.6,6,0,1,0,0,0,0,0,0,0,0,0,0,7,82,20011220,20020530,20021023,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,7
13474,경기도 수원시 권선구 탑동 843-5번지,41113,13300,0,843,5,1084199749,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 20 (탑동),,,,,0,4.11E+11,13301,0,20,,,0,주건축물,392,234.08,59.71,894.4,894.4,228.16,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설, 단독주택",10,(철근)콘크리트,(철근)콘크리트,0,1,16.7,4,0,0,0,0,0,0,0,0,0,0,0,0,6,66,20021002,20021011,20030411,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,6
13475,경기도 수원시 권선구 탑동 843-6번지,41113,13300,0,843,6,1084196350,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 18 (탑동),,,,,0,4.11E+11,13301,0,18,,,0,주건축물,292.9,171.55,58.56,673.94,673.94,230.09,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택 외2,10,(철근)콘크리트,(철근)콘크리트,0,1,14.5,5,0,1,0,0,0,0,0,0,0,0,0,0,6,69,20021211,20021224,20030512,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,6
13476,경기도 수원시 권선구 탑동 843-7번지,41113,13300,0,843,7,1084197938,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 16-1 (탑동),,,,,0,4.11E+11,13301,0,16,1,,0,주건축물,292.9,171.55,58.56,673.94,673.94,230.09,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택 외2,10,(철근)콘크리트,(철근)콘크리트,0,1,14.5,5,0,1,0,0,0,0,0,0,0,0,0,0,6,69,20021211,20021224,20030523,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,6
13477,경기도 수원시 권선구 탑동 843-8번지,41113,13300,0,843,8,1084189041,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 16 (탑동),,,,,0,4.11E+11,13301,0,16,0,,0,주건축물,185.7,109.44,58.93,376.92,376.92,202.97,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"제2종근린생활시설, 단독주택",10,(철근)콘크리트,(철근)콘크리트,0,1,11.5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20030122,20030129,20030514,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13478,경기도 수원시 권선구 탑동 843-9번지,41113,13300,0,843,9,1084197300,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 14 (탑동),,,,,0,4.11E+11,13301,0,14,,,0,주건축물,335.2,199.32,59.46,889.3,889.3,265.3,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설외2,10,(철근)콘크리트,(철근)콘크리트,0,12,16.3,5,0,1,0,0,0,889.3,0,0,0,0,0,0,6,69,20040716,20060313,20060725,2004,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,6
13480,경기도 수원시 권선구 탑동 844-2번지,41113,13300,0,844,2,1084196632,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 4-21 (탑동),,,,,0,4.11E+11,13301,0,4,21,,0,주건축물,239.4,142.61,59.57,478.14,478.14,199.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설 외1,10,(철근)콘크리트,평스라브,0,1,12.9,4,0,0,0,0,0,478.14,0,0,0,0,0,0,3,23,20030312,20030320,20030822,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13481,경기도 수원시 권선구 탑동 844-3번지,41113,13300,0,844,3,1084185837,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 10 (탑동),,,,,0,4.11E+11,13301,0,10,0,,0,주건축물,289.7,173.33,59.83,302.61,302.61,104.46,31,일반철골구조,철골조,4000,제2종근린생활시설,제2종근린생활시설외1,90,기타지붕,판넬지붕,0,0,9,2,0,0,0,0,0,302.61,0,0,0,0,0,0,2,23,20020704,20020712,20021009,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13482,경기도 수원시 권선구 탑동 844-4번지,41113,13300,0,844,4,1084187642,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 8 (탑동),,,,,1,4.11E+11,13301,0,8,0,,0,주건축물,479.5,287.05,59.86,2109.16,1730.72,360.94,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제2종근린생활시설외2,10,(철근)콘크리트,(철근)콘크리트,0,10,26.4,8,1,1,0,0,0,0,0,0,0,0,10,115,3,35,20040305,20050414,20051226,2004,3740058,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,13
13483,경기도 수원시 권선구 탑동 844-6번지,41113,13300,0,844,6,1084189484,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 6 (탑동),,,,,0,4.11E+11,13301,0,6,0,,0,주건축물,199.6,118.69,59.46,324.61,324.61,162.63,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설 외1,10,(철근)콘크리트,스라브,0,1,9.35,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010702,20010710,20010924,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13484,경기도 수원시 권선구 탑동 844-7번지,41113,13300,0,844,7,1084190796,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 4 (탑동),,,,,0,4.11E+11,13301,0,4,,,0,주건축물,302.6,179.87,59.44,893.66,893.66,295.33,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설외1,10,(철근)콘크리트,(철근)콘크리트,0,14,17.95,6,0,1,0,0,0,893.66,0,0,0,0,0,0,6,69,20040312,20040317,20040804,2004,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,6
13485,경기도 수원시 권선구 탑동 845-1번지,41113,13300,0,845,1,1084193771,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 2 (탑동),,,,,0,4.11E+11,13301,0,2,,,0,주건축물,375,221.45,59.05,816.35,816.35,217.69,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설 외2,10,(철근)콘크리트,스라브,0,1,15.1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,69,20001121,20010628,20011123,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,6
13486,경기도 수원시 권선구 탑동 845-2번지,41113,13300,0,845,2,1084197383,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 37 (탑동),,,,,0,4.11E+11,13301,0,37,,,0,주건축물,350,177.6,50.74,490.7,490.7,140.2,21,철근콘크리트구조,"철골조, 철근콘크리트조",3000,제1종근린생활시설,"제1종근린생활시설, 단독주택, 제2종근린생활시설",10,(철근)콘크리트,스라브,0,1,12.1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000728,20000801,20001221,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13487,경기도 수원시 권선구 탑동 845-3번지,41113,13300,0,845,3,1084191854,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 39 (탑동),,,,,0,4.11E+11,13301,0,39,,,0,주건축물,458.5,264.01,57.58,264.01,264.01,57.58,32,경량철골구조,경량철골조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,4.95,1,0,0,0,0,0,264.01,0,0,0,0,0,0,2,23,20041011,20041015,20041123,2004,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,2
13489,경기도 수원시 권선구 탑동 845-4번지,41113,13300,0,845,4,1084189686,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로41번길 3 (탑동),,,,,0,4.11E+11,13301,0,3,0,,0,주건축물,240.1,142.02,59.15,494.82,494.82,206.09,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설외1,10,(철근)콘크리트,(철근)콘크리트,0,5,14.5,4,0,1,0,0,0,494.82,0,0,0,0,0,0,5,57.5,20030813,20030819,20031211,2003,3760002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,5
13492,경기도 수원시 권선구 탑동 846-3번지,41113,13300,0,846,3,1084192219,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 4-33 (탑동),,,,,0,4.11E+11,13301,0,4,33,,0,주건축물,148.4,86.9,58.56,166.4,166.4,112.13,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,1,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,20020927,20021008,20030520,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,1
13493,경기도 수원시 권선구 탑동 846-4번지,41113,13300,0,846,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로 4-35 (탑동),,,,,0,4.11E+11,13301,0,4,35,,0,주건축물,159.3,94.48,59.31,291.91,291.91,183.25,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,12.2,4,0,0,0,0,0,291.91,0,0,0,0,0,0,5,57.5,20080410,20080411,20080731,2008,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,서둔동,5
13498,경기도 수원시 권선구 탑동 847-1번지,41113,13300,0,847,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로41번길 33 (탑동),탑동 주님의 교회,,,,0,4.11E+11,13301,0,33,,,0,주건축물,358.4,202.35,56.46,533.25,533.25,148.79,21,철근콘크리트구조,철근콘크리트구조,6000,종교시설,"교회,노유자시설",10,(철근)콘크리트,(철근)콘크리트,0,0,12.55,3,0,0,0,0,0,533.25,0,0,0,0,0,0,4,46,20071121,20071130,20080506,2007,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,4
13499,경기도 수원시 권선구 탑동 847-3번지,41113,13300,0,847,3,1084192826,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로41번길 31 (탑동),,,,,0,4.11E+11,13301,0,31,,,0,주건축물,155.7,88.77,57.01,317.29,228.52,146.77,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,7,11.4,3,1,0,0,0,0,317.29,0,0,0,0,0,0,2,23,20030310,20030514,20031121,2003,3760002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,2
13500,경기도 수원시 권선구 탑동 847-4번지,41113,13300,0,847,4,1084188796,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로41번길 29 (탑동),,,,,0,4.11E+11,13301,0,29,,,0,주건축물,152.8,91,59.55,262.6,262.6,171.86,21,철근콘크리트구조,"철근콘크리트조, 벽돌조",1000,단독주택,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,1,8.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20020222,20020314,20020930,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13502,경기도 수원시 권선구 탑동 847-6번지,41113,13300,0,847,6,10841101745,1,일반,2,일반건축물,경기도 수원시 권선구 탑동로12번길 5-2 (탑동),,,,,0,4.11E+11,13301,0,5,2,,0,주건축물,195.5,115.04,58.84,345.18,230.08,117.69,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"제1종근린생활시설, 단독주택, 제2종근린생활시설",10,(철근)콘크리트,스라브,0,1,8.41,2,1,0,0,0,0,345.18,0,0,0,0,0,0,2,23,20011008,20011011,20020501,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13507,경기도 수원시 권선구 탑동 849-4번지,41113,13300,0,849,4,1084192785,1,일반,2,일반건축물,경기도 수원시 권선구 상탑로 48 (탑동),,,,,1,4.11E+11,13302,0,48,0,,0,주건축물,773.6,456,58.95,456,456,58.95,31,일반철골구조,철골조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,판넬,0,0,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20020328,20020416,20020809,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13510,경기도 수원시 권선구 탑동 849-9번지,41113,13300,0,849,9,1084199634,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로41번길 38-7 (탑동),,,,,0,4.11E+11,13301,0,38,7,,0,주건축물,325.1,192.71,59.28,564.36,564.36,173.6,21,철근콘크리트구조,철근콘크리트구조 외 1,4000,제2종근린생활시설,제2종근린생활시설 외 2,10,(철근)콘크리트,(철근)콘크리트 외 1,0,1,14.1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20020824,20020902,20030204,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13513,경기도 수원시 권선구 탑동 850-4번지,41113,13300,0,850,4,1084194618,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로53번길 15 (탑동),,,,,1,4.11E+11,13301,0,15,,,0,주건축물,481.1,270,56.12,270,270,56.12,32,경량철골구조,경량철골구조,3000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,기타지붕,0,0,6.8,1,0,0,0,0,0,270,0,0,0,0,0,0,2,23,20050916,20050929,20051108,2005,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,2
13516,경기도 수원시 권선구 탑동 851-3번지,41113,13300,0,851,3,1084194958,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로53번길 9 (탑동),,,,,0,4.11E+11,13301,0,9,0,,0,주건축물,194.3,112.52,57.91,443.8,443.8,228.41,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,1,13.6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20020531,20020617,20021029,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
13517,경기도 수원시 권선구 탑동 851-4번지,41113,13300,0,851,4,1084190892,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로53번길 7 (탑동),,,,,0,4.11E+11,13301,0,7,,,0,주건축물,156.9,93.71,59.73,265.54,265.54,169.24,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,1,8.85,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20020118,20020422,20021015,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13520,경기도 수원시 권선구 탑동 852-1번지,41113,13300,0,852,1,10841100737,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 49 (탑동),,,,,0,4.11E+11,13301,0,49,,,0,주건축물,206.1,122.08,59.23,814.8,814.8,395.34,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설외1,10,(철근)콘크리트,(철근)콘크리트,0,10,24.9,8,0,1,0,0,0,814.8,0,0,0,0,0,0,5,57.5,20031114,20051116,20070911,2003,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,5
13521,경기도 수원시 권선구 탑동 852-3번지,41113,13300,0,852,3,1084197519,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 53 (탑동),,,,,1,4.11E+11,13301,0,53,0,,0,주건축물,601.2,358.35,59.6,352.35,352.35,58.61,32,경량철골구조,경량철골조,3000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,판넬,0,0,4.15,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20001104,20001113,20001213,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,2
13522,경기도 수원시 권선구 탑동 853-3번지,41113,13300,0,853,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로53번길 8-8 (탑동),,,,,0,4.11E+11,13301,0,8,8,,0,주건축물,162.1,95.76,59.07,387.75,387.75,239.2,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,제2종근생및단독주택,10,(철근)콘크리트,(철근)콘크리트,0,6,16.4,5,0,0,0,0,0,387.75,0,0,0,0,5,57.5,2,23,20120102,20120213,20120822,2012,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,서둔동,7
13524,경기도 수원시 권선구 탑동 853-5번지,41113,13300,0,853,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 61 (탑동),신화빌딩,,,,2,4.11E+11,13301,0,61,,신화빌딩,0,주건축물,544.2,318.43,58.51,2029.59,2029.59,372.95,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활외2,10,(철근)콘크리트,(철근)콘크리트,0,18,26.9,8,0,1,0,0,0,2029.59,0,0,0,0,0,0,14,166,20040108,20050111,20080107,2004,3740058,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,서둔동,14
13526,경기도 수원시 권선구 탑동 853-9번지,41113,13300,0,853,9,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로63번길 3 (탑동),완영빌딩,,,,0,4.11E+11,13301,0,3,0,,0,주건축물,415.1,209.37,50.44,729.35,729.35,175.7,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1, 2종근린생활시설, 위험물저장및처리시설",10,(철근)콘크리트,(철근)콘크리트,0,0,15.15,4,0,0,0,0,0,729.35,0,0,0,0,0,0,5,57.5,20040513,20040518,20040923,2004,,,1101,신축허가,0,,0,0,,0,,0,20230726,0,,서둔동,5
13529,경기도 수원시 권선구 탑동 853-13번지,41113,13300,0,853,13,1084186994,1,일반,2,일반건축물,경기도 수원시 권선구 하탑로 57 (탑동),,,,,0,4.11E+11,13301,0,57,0,,0,주건축물,314.8,183.3,58.23,494.53,494.53,157.09,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제2종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,1,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000828,20000831,20001208,,,,,,0,,0,0,,0,,0,20220909,0,,서둔동,3
