대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동
경기도 수원시 장안구 파장동 15-2번지,41111,12900,0,15,2,108417420,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,0,0,38.02,0,0,11,벽돌구조,세멘벽돌조,3000,제1종근린생활시설,제1종근린생활시설,20,기와,세멘와가,0,0,0,1,0,0,0,0,0,38.02,0,0,0,0,0,0,0,0,,,19711029,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,1084116427,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,0,1001.76,0,1808.36,1808.36,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,        ,,19811130,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,108415494,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,0,95.87,0,191.74,191.74,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,0,0,191.74,0,0,0,0,0,0,0,0,,,19811030,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,1084114059,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),파장정수장,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,30771,312,1.01,624,624,2.03,21,철근콘크리트구조,R.C조,3000,제1종근린생활시설,제1종근린생활시설(정수장),10,(철근)콘크리트,스라브,0,0,11.3,2,0,0,0,0,0,624,0,0,0,0,0,0,0,0,19941212,19950407,19950629,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,108416332,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,0,72.13,0,72.13,72.13,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19811030,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,1084114060,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,0,0,0,152,0,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,0,1,0,0,0,0,0,152,0,0,0,0,0,0,0,0,,,19811030,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16번지,41111,12900,0,16,0,1084115421,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-97 (파장동),,,,,0,4.11114E+11,12901,0,30,97,,0,주건축물,1951,163.8,8.39,459.9,327.6,16.79,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,12,2,1,0,0,0,0,459.9,0,0,0,0,0,0,0,0,19931231,19931231,19940831,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 16-20번지,41111,12900,0,16,20,108418153,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,30.771,20,4.74,20,20,9.33,19,기타조적구조,조적조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,3.8,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,19920924,19921110,19930304,,,,,,0,,0,0,,0,,0,20220909,0,,매핑실패
경기도 수원시 장안구 파장동 19-4번지,41111,12900,0,19,4,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-78 (파장동),1,,,,0,4.11114E+11,12901,0,30,78,1,0,주건축물,1923,362.96,18.87,1492.73,1368.41,71.16,31,일반철골구조,일반철골구조,11000,노유자시설,노인복지시설,10,(철근)콘크리트,(철근)콘크리트,0,0,19.6,4,1,1,0,0,0,1492.73,0,0,0,0,0,0,8,100,20020725,20070210,20071121,2002,3750002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 19-18번지,41111,12900,0,19,18,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-76 (파장동),,,,,0,4.11114E+11,12901,0,30,76,,0,주건축물,1653,325.2,19.67,794,794,48.03,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1,2종근린생활시설,단독주택(1가구)",10,(철근)콘크리트,(철근)콘크리트,0,1,14.4,3,0,0,0,0,0,794,0,0,0,0,0,0,7,80.5,20120420,20120522,20121107,2012,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 20번지,41111,12900,0,20,0,1084112733,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-71 (파장동),,,,,0,4.11114E+11,12901,0,30,71,,0,주건축물,1770,184.53,10.43,176.13,176.13,9.95,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,경사스라브,0,1,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000212,20020208,20030619,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 21-5번지,41111,12900,0,21,5,108415004,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-69 (파장동),솔밭가든,,,,0,4.11114E+11,12901,0,30,69,,0,주건축물,1931,385.66,19.97,354.52,354.52,18.36,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사스라브,0,0,5.8,1,0,0,0,0,0,354.52,0,0,0,0,0,0,3,34.5,20000212,20000406,20000927,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 22번지,41111,12900,0,22,0,1084115939,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-47 (파장동),,,,,0,4.11114E+11,12901,0,30,47,,0,주건축물,1217,236.65,19.45,494.94,236.65,19.45,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설(일반음식점),10,(철근)콘크리트,(철근)콘크리트,0,0,7.7,1,1,0,0,0,0,494.94,0,0,0,0,0,0,4,0,20050914,20050920,20060615,2005,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 22-3번지,41111,12900,0,22,3,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-50 (파장동),,,,,0,4.11114E+11,12901,0,30,50,,0,주건축물,939,180,19.17,180,180,19.17,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제조업소,90,기타지붕,일반철골구조,0,0,7.5,1,0,0,0,0,0,180,0,0,0,0,0,0,1,13,20200423,20210920,20220324,2020,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 23-5번지,41111,12900,0,23,5,1.00E+21,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 46 (파장동),북부버스차고지,,,,0,4.11114E+11,12901,0,46,0,전기차충전소,0,주건축물,0,84,0,84,84,0,31,일반철골구조,일반철골구조,20000,자동차관련시설,자동차관련시설(전기자동차충전소),90,기타지붕,철골구조,0,0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20211012,,20220321,2021,3750028,건축과,1202,증축신고,0,,0,0,,0,,0,20221207,0,,파장동
경기도 수원시 장안구 파장동 23-5번지,41111,12900,0,23,5,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 46 (파장동),북부버스차고지,,,,1,4.11114E+11,12901,0,46,,북부버스차고지,0,주건축물,0,549.45,0,1950.5,641.75,0,21,철근콘크리트구조,철근콘크리트조 외 1,20000,자동차관련시설,자동차관련시설,10,(철근)콘크리트,(철근)콘크리트,0,0,7.35,2,1,0,0,2,147.65,1950.5,0,0,0,0,49,1123.56,99,2323.2,20070425,20070507,20080107,,,,,,0,,0,0,,0,,0,20221207,0,,파장동
경기도 수원시 장안구 파장동 23-11번지,41111,12900,0,23,11,1084116257,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,15.14,0,15.14,15.14,0,11,벽돌구조,세멘벽돌조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19730521,,19731227,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 23-13번지,41111,12900,0,23,13,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-31 (파장동),,,,,0,4.11114E+11,12901,0,30,31,주건축물제2동,0,주건축물,893,0,0,210,0,0,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제조시설,10,(철근)콘크리트,(철근)콘크리트,0,0,0.85,0,1,0,0,0,0,210,0,0,0,0,0,0,0,0,20190604,20190920,20200220,2019,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,1,내진능력(MMI등급):0.214(VII),파장동
경기도 수원시 장안구 파장동 23-13번지,41111,12900,0,23,13,108415042,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 30-31 (파장동),,,,,0,4.11114E+11,12901,0,30,31,주건축물제1동,0,주건축물,980,191.09,19.5,486.94,369.7,37.72,31,일반철골구조,"철근콘크리트조, 철골조",4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사스라브,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,3,35,20010703,20010821,20020323,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 39-35번지,41111,12900,0,39,35,1084113561,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1274 (파장동),,,,,7,4.11112E+11,12901,0,1274,,,0,주건축물,0,163.35,0,163.35,163.35,0,21,철근콘크리트구조,철근콘크리트조,5000,문화및집회시설,문화및집회시설,10,(철근)콘크리트,스라브위기와,0,0,0,1,0,0,0,0,0,163.35,0,0,0,0,0,0,0,0,19860722,,19871127,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 43-1번지,41111,12900,0,43,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1246 (파장동),수안 주유소,,,,0,4.11112E+11,12901,0,1246,,C동,0,주건축물,3516,392.16,11.15,392.16,392.16,11.15,31,일반철골구조,일반철골구조,19000,위험물저장및처리시설,위험물저장및처리시설,90,기타지붕,기타지붕,0,0,7.8,1,0,0,0,0,0,392.16,0,0,0,0,0,0,0,0,20210512,20210817,20211203,2021,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,0.179g,파장동
경기도 수원시 장안구 파장동 43-1번지,41111,12900,0,43,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1246 (파장동),수안 주유소,,,,0,4.11112E+11,12901,0,1246,,A동,0,주건축물,3516,98.56,2.8,292.8,292.8,8.33,31,일반철골구조,일반철골구조,19000,위험물저장및처리시설,위험물저장및처리시설,10,(철근)콘크리트,(철근)콘크리트,0,0,11.7,3,0,0,0,0,0,292.8,0,0,0,0,0,0,0,0,20210512,20210817,20211203,2021,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,0.179g,파장동
경기도 수원시 장안구 파장동 43-1번지,41111,12900,0,43,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1246 (파장동),수안 주유소,,,,0,4.11112E+11,12901,0,1246,,B동,0,주건축물,3516,196.02,5.58,196.02,196.02,5.58,31,일반철골구조,일반철골구조,19000,위험물저장및처리시설,위험물저장및처리시설,90,기타지붕,기타지붕,0,0,5,1,0,0,0,0,0,196.02,0,0,0,0,0,0,0,0,20210512,20210817,20211203,2021,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,0.179g,파장동
경기도 수원시 장안구 파장동 43-3번지,41111,12900,0,43,3,1084112170,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1252 (파장동),,,,,1,4.11112E+11,12901,0,1252,0,,0,주건축물,0,930.05,0,1514.51,1309.31,0,21,철근콘크리트구조,"철근콘크리트조, 목조, 조적조",4000,제2종근린생활시설,근린생활시설,90,기타지붕,"아스팔트싱글, 기와, 스레트, 평스라브",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19851014,,19860906,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 43-13번지,41111,12900,0,43,13,10841653,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1238 (파장동),B동,,,,0,4.11112E+11,12901,0,1238,,,0,주건축물,0,80,0,80,80,0,21,철근콘크리트구조,철골조,19000,위험물저장및처리시설,위험물저장 및 처리시설,90,기타지붕,경사철골조,0,0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19991119,20000223,20000620,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 43-13번지,41111,12900,0,43,13,10841652,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1238 (파장동),C동,,,,0,4.11112E+11,12901,0,1238,,,0,주건축물,0,30.87,0,30.87,30.87,0,21,철근콘크리트구조,철근콘크리트조,19000,위험물저장및처리시설,위험물저장 및 처리시설,90,기타지붕,경사트러스,0,0,3.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19991119,20000223,20000620,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 43-13번지,41111,12900,0,43,13,10841654,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1238 (파장동),A동,,,,0,4.11112E+11,12901,0,1238,,,0,주건축물,0,78.18,0,136.8,136.8,0,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"위험물저장 및 처리시설, 근린생활시설",10,(철근)콘크리트,평슬라브,0,0,7.65,2,0,0,0,0,0,136.8,0,0,0,0,0,0,0,0,19991119,20000223,20000620,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 76-1번지,41111,12900,0,76,1,108418266,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 7 (파장동),,,,,0,4.11114E+11,12901,0,7,,,0,주건축물,258,56.04,21.72,131.16,105.24,40.79,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,스라브,0,0,6.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910829,19920306,19940131,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 79-1번지,41111,12900,0,79,1,1084113723,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 13-1 (파장동),,,,,0,4.11114E+11,12901,0,13,1,,0,주건축물,223,143.24,64.23,143.24,143.24,64.23,11,벽돌구조,"연와조, 경량철골조",4000,제2종근린생활시설,제2종근린생활시설(일반음식점),90,기타지붕,판넬,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19781016,,19790105,,,,,,0,,0,0,,0,,0,20241023,0,,파장동
경기도 수원시 장안구 파장동 80번지,41111,12900,0,80,0,108416404,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,17.36,0,17.36,17.36,0,12,블록구조,세멘블록조,1000,단독주택,단독주택,20,기와,와즙,0,1,0,1,0,0,0,0,0,17.36,0,0,0,0,0,0,0,0,,,19671125,,,,,,0,,0,0,,0,,0,20220909,0,,매핑실패
경기도 수원시 장안구 파장동 80-2번지,41111,12900,0,80,2,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 15 (파장동),,,,,0,4.11114E+11,12901,0,15,0,,0,주건축물,255,97.5,38.24,195,195,76.47,32,경량철골구조,경량철골구조,1000,단독주택,단독주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,1,9.1,2,0,0,0,0,0,195,0,0,0,0,0,0,2,30,20160314,20160426,20160906,2016,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 80-4번지,41111,12900,0,80,4,108417961,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 9 (파장동),,,,,0,4.11114E+11,12901,0,9,0,,0,주건축물,0,105.6,0,105.6,105.6,0,11,벽돌구조,연와조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19830407,,19830421,,,,,,0,,0,0,,0,,0,20240807,0,,파장동
경기도 수원시 장안구 파장동 85번지,41111,12900,0,85,0,108411149,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 23 (파장동),(주)크라운제과,,,,1,4.11114E+11,12901,0,23,0,(D동),0,주건축물,0,596.41,0,922.26,922.26,0,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,"제1,2종근린생활시설(소매점, 사무소)",90,기타지붕,경량철골조,0,0,13.4,2,0,0,0,0,0,922.26,0,0,0,0,0,0,23,269.5,20031006,20031022,20040105,2003,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 85번지,41111,12900,0,85,0,108411150,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 23 (파장동),(주)크라운제과,,,,0,4.11114E+11,12901,0,23,0,(C동),0,주건축물,0,537.31,0,537.31,537.31,0,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,제1종근린생활시설(소매점),90,기타지붕,경량철골조,0,0,13.4,1,0,0,0,0,0,537.31,0,0,0,0,0,0,0,0,20031006,20031022,20040105,2003,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 85번지,41111,12900,0,85,0,108411152,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 23 (파장동),(주)크라운제과,,,,1,4.11114E+11,12901,0,23,0,(B동),0,주건축물,0,515.43,0,1819.98,1819.98,0,31,일반철골구조,일반철골구조,10000,교육연구시설,창고시설,90,기타지붕,샌드위치판넬,0,0,29.08,4,0,1,0,0,0,1819.98,0,0,0,0,0,0,23,269.5,19990710,,20000125,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 85번지,41111,12900,0,85,0,108411151,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 23 (파장동),(주)크라운제과,,,,1,4.11114E+11,12901,0,23,0,(A동),0,주건축물,0,660,0,660,660,0,32,경량철골구조,경량철골구조,18000,창고시설,창고시설,90,기타지붕,경량철골조,0,0,9.3,1,0,0,0,0,0,660,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 87-1번지,41111,12900,0,87,1,108418446,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 28 (파장동),,,,,0,4.11114E+11,12901,0,28,,,0,주건축물,235,93.22,39.67,229.53,229.53,97.67,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,11.1,3,0,0,0,0,0,229.53,0,0,0,0,0,0,1,11.5,20041108,20041112,20050216,2004,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 89-2번지,41111,12900,0,89,2,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 6-5 (파장동),노유자시설(대한예수교장로회만민중앙교회),,,,0,4.11114E+11,12901,0,6,5,,0,주건축물,768,191.53,24.94,1019.97,766.32,99.78,31,일반철골구조,일반철골구조,11000,노유자시설,노유자시설,10,(철근)콘크리트,(철근)콘크리트,0,0,17.2,4,1,0,0,0,0,1019.97,0,0,0,0,0,0,5,57.5,20110126,20110311,20120509,2011,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 90-1번지,41111,12900,0,90,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 24 (파장동),파장동 90-1 제2종근린생활시설 (임한균),,,,0,4.11114E+11,12901,0,24,,나동,0,주건축물,0,39,0,39,39,0,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제조업소(창고),90,기타지붕,기타지붕,0,0,6.4,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,20100331,20100427,20100615,2010,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 90-1번지,41111,12900,0,90,1,108417996,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 24 (파장동),파장동 90-1 제2종근린생활시설 (임한균),,,,0,4.11114E+11,12901,0,24,,가동,0,주건축물,0,81.94,0,154.13,20.21,0,11,벽돌구조,연와조,4000,제2종근린생활시설,제조업소,10,(철근)콘크리트,평스라브,0,0,7.1,2,0,0,0,0,0,154.13,0,0,0,0,0,0,0,0,19940413,19940421,19941021,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 91-1번지,41111,12900,0,91,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 18 (파장동),,,,,0,4.11114E+11,12901,0,18,,,0,주건축물,331,131.94,39.86,263.88,263.88,79.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설 외 1,10,(철근)콘크리트,(철근)콘크리트,0,0,9.5,2,0,0,0,0,0,263.88,0,0,0,0,0,0,2,23,20070420,20070515,20071203,2007,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 92번지,41111,12900,0,92,0,1084111986,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,20.26,0,20.26,20.26,0,51,일반목구조,목조,1000,단독주택,단독주택,20,기와,와즙,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 92-1번지,41111,12900,0,92,1,1.08411E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 10 (파장동),,,,,0,4.11114E+11,12901,0,10,,,0,주건축물,810,205.59,25.38,399.6,399.6,49.33,21,철근콘크리트구조,철근콘크리트구조,6000,종교시설,종교시설,10,(철근)콘크리트,(철근)콘크리트,0,0,8.8,2,0,0,0,0,0,399.6,0,0,0,0,0,0,4,46,20060705,20060828,20071227,2006,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 92-4번지,41111,12900,0,92,4,1084114714,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 16 (파장동),,,,,0,4.11114E+11,12901,0,16,0,,0,주건축물,205,81.96,39.98,163.92,163.92,79.96,31,일반철골구조,일반철골구조,1000,단독주택,단독주택 외 1,90,기타지붕,기타지붕,0,1,8.2,2,0,0,0,0,0,163.92,0,0,0,0,0,0,2,23,20070323,20070504,20070905,2007,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 93번지,41111,12900,0,93,0,1084113136,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 8 (파장동),,,,,0,4.11114E+11,12901,0,8,0,,0,주건축물,0,26.45,0,26.45,26.45,0,51,일반목구조,목조,1000,단독주택,단독주택,20,기와,와즙,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 95번지,41111,12900,0,95,0,108418814,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 6-25 (파장동),,,,,1,4.11114E+11,12901,0,6,25,,0,주건축물,827,296.46,35.85,336.24,336.24,40.66,32,경량철골구조,철골조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,조립식판넬,0,0,6.7,2,0,0,0,0,0,336.24,0,0,0,0,0,0,2,23,19991201,19991209,20000519,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 95-1번지,41111,12900,0,95,1,108419021,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 6-15 (파장동),,,,,0,4.11114E+11,12901,0,6,15,,0,주건축물,812,320,39.41,396.5,396.5,48.83,32,경량철골구조,경량철골조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,샌드위치판넬,0,0,8,2,0,0,0,0,0,396.5,0,0,0,0,0,0,3,34.5,20000518,20000526,20001127,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 95-2번지,41111,12900,0,95,2,108414675,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 6-21 (파장동),,,,,0,4.11114E+11,12901,0,6,21,,0,주건축물,666,265,39.79,265,265,39.79,31,일반철골구조,철골조,3000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,경사지붕,0,0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20020320,20020329,20020709,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
경기도 수원시 장안구 파장동 97-5번지,41111,12900,0,97,5,108418833,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1220번길 6-33 (파장동),,,,,0,4.11114E+11,12901,0,6,33,,0,주건축물,651,259.19,39.81,259.19,259.19,39.81,31,일반철골구조,철골조,4000,제2종근린생활시설,제2종근린생활시설 외 1,90,기타지붕,샌드위치판넬,0,0,8,1,0,0,0,0,0,259.19,0,0,0,0,0,0,2,23,20020619,20020706,20020904,,,,,,0,,0,0,,0,,0,20220909,0,,파장동
