대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),주차면수합,옥외자주식대수(대),옥외자주식면적(㎡),변환_행정동
경기도 수원시 영통구 하동 967-3번지,41117,10400,0,967,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 117 (하동),,,,,0,4.11E+11,10401,0,117,0,,0,주건축물,266.8,159.22,59.68,477.77,477.77,179.07,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,16.4,4,0,1,0,0,0,477.77,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 968번지,41117,10400,0,968,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 광교중앙로 274 (하동),,,,,0,4.11E+11,10401,0,274,,,0,주건축물,260.8,153.63,58.91,464.41,464.41,178.07,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.4,4,0,0,0,0,0,464.41,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 968-1번지,41117,10400,0,968,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 94 (하동),,,,,0,4.11E+11,10401,0,94,,,0,주건축물,260.9,147.84,56.67,468.61,468.61,179.61,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.7,4,0,1,0,0,0,468.61,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 968-2번지,41117,10400,0,968,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 98 (하동),,,,,0,4.11E+11,10401,0,98,0,,0,주건축물,260.7,153.33,58.81,465.73,465.73,178.64,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.95,4,0,1,0,0,0,465.73,0,0,0,0,0,6,6,70,광교2동
경기도 수원시 영통구 하동 968-3번지,41117,10400,0,968,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 102 (하동),,,,,0,4.11E+11,10401,0,102,,,0,주건축물,262.4,146.76,55.9299,467.26,467.26,178.0717,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",20,기와,기와,0,5,16.25,4,0,1,0,0,0,467.26,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 968-4번지,41117,10400,0,968,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 104 (하동),,,,,0,4.11E+11,10401,0,104,0,,0,주건축물,271.9,162.72,59.85,488.82,488.82,179.78,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.4,4,0,1,0,0,0,488.82,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 968-5번지,41117,10400,0,968,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 106 (하동),,,,,0,4.11E+11,10401,0,106,,,0,주건축물,270.3,161.39,59.71,483.59,483.59,178.91,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.5,4,0,1,0,0,0,483.59,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 968-6번지,41117,10400,0,968,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 110 (하동),,,,,0,4.11E+11,10401,0,110,0,,0,주건축물,240.8,131.23,54.5,433.1,433.1,179.86,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,4,16.05,4,0,0,0,0,0,433.1,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 969번지,41117,10400,0,969,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 114 (하동),,,,,0,4.11E+11,10401,0,114,0,,0,주건축물,300.9,167.96,55.82,489.64,489.64,162.73,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.5,4,0,1,0,0,0,489.64,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 969-1번지,41117,10400,0,969,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 118 (하동),,,,,0,4.11E+11,10401,0,118,0,,0,주건축물,300.7,179.69,59.76,494.95,494.95,164.6,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,14.85,4,0,1,0,0,0,494.95,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 969-2번지,41117,10400,0,969,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 122 (하동),,,,,0,4.11E+11,10401,0,122,0,,0,주건축물,312.5,180.36,57.72,533.61,533.61,170.76,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:4가구),제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,4,16.26,4,0,1,0,0,0,533.61,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 970번지,41117,10400,0,970,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 121 (하동),,,,,0,4.11E+11,10401,0,121,,,0,주건축물,272.5,156.24,57.335779,489.22,489.22,179.53027,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15.3,4,0,1,0,0,0,489.22,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 970-1번지,41117,10400,0,970,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 258 (하동),,,,,0,4.11E+11,10401,0,258,,,0,주건축물,272.2,162.87,59.83,489.45,489.45,179.81,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,철근콘크리트,0,5,16.55,4,0,0,0,0,0,489.45,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 970-2번지,41117,10400,0,970,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 260 (하동),,,,,0,4.11E+11,10401,0,260,0,,0,주건축물,269.5,160.29,59.48,484.78,484.78,179.88,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택),제1종근린생활시설(소매점)",10,(철근)콘크리트,(철근)콘크리트,0,5,15.7,4,0,1,0,0,0,484.78,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 970-3번지,41117,10400,0,970,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 264 (하동),,,,,0,4.11E+11,10401,0,264,0,,0,주건축물,276.4,165.48,59.87,493.84,493.84,178.67,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:5가구), 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.2,4,0,1,0,0,0,493.84,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 970-4번지,41117,10400,0,970,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 270 (하동),,,,,0,4.11E+11,10401,0,270,0,,0,주건축물,279.5,161.83,57.8998,493.56,493.56,176.5868,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 제2종근린생활시설",20,기와,기와지붕,0,5,13.4,4,0,1,0,0,0,493.56,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 970-5번지,41117,10400,0,970,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 272 (하동),,,,,0,4.11E+11,10401,0,272,,,0,주건축물,283.5,168.17,59.3192,494.94,494.94,174.582,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.2,4,0,1,0,0,0,494.94,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 970-6번지,41117,10400,0,970,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 276 (하동),,,,,0,4.11E+11,10401,0,276,0,,0,주건축물,286.1,170.61,59.633,513.55,513.55,179.5002,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",90,기타지붕,기타지붕,0,5,13.1,4,0,1,0,0,0,513.55,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 971번지,41117,10400,0,971,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 182 (하동),필하우스,,,,0,4.11E+11,10401,0,182,,,0,주건축물,250.2,126.6,50.6,449.21,449.21,179.54,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16,4,0,0,0,0,0,449.21,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 971-1번지,41117,10400,0,971,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 186 (하동),다솜주택,,,,0,4.11E+11,10401,0,186,0,,0,주건축물,262.7,155.63,59.24,471.49,471.49,179.48,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 근린생활시설",10,(철근)콘크리트,경사지붕,0,5,16.1,4,0,0,0,0,0,471.49,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 971-2번지,41117,10400,0,971,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 188 (하동),,,,,0,4.11E+11,10401,0,188,0,,0,주건축물,262.7,143.29,54.55,470.46,470.46,179.09,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.3,4,0,1,0,0,0,470.46,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 971-3번지,41117,10400,0,971,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 9 (하동),,,,,0,4.11E+11,10401,0,9,,,0,주건축물,250.3,147.27,58.84,449.07,449.07,179.41,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,4,18,4,0,1,0,0,0,449.07,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 972번지,41117,10400,0,972,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 127 (하동),,,,,0,4.11E+11,10401,0,127,0,,0,주건축물,276.7,155.96,56.36,494.1,494.1,178.57,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15.5,4,0,1,0,0,0,494.1,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 972-1번지,41117,10400,0,972,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 171-3 (하동),,,,,0,4.11E+11,10401,0,171,3,,0,주건축물,265.5,154.67,58.26,460.47,460.47,173.44,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:5가구), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.09,4,0,1,0,0,0,460.47,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 972-2번지,41117,10400,0,972,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 171-2 (하동),,,,,0,4.11E+11,10401,0,171,2,,0,주건축물,270.6,153.76,56.82,487.01,487.01,179.97,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 제1종근린생활시설",10,(철근)콘크리트,철근콘크리트,0,5,15.64,4,0,1,0,0,0,487.01,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 972-3번지,41117,10400,0,972,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 171-1 (하동),,,,,0,4.11E+11,10401,0,171,1,,0,주건축물,275.6,162.91,59.11,493.73,493.73,179.15,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.1,4,0,1,0,0,0,493.73,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 972-4번지,41117,10400,0,972,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 171 (하동),,,,,0,4.11E+11,10401,0,171,0,,0,주건축물,277.3,162.89,58.7414,494.16,494.16,178.2041,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.65,4,0,0,0,0,0,494.16,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 972-5번지,41117,10400,0,972,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 173 (하동),,,,,0,4.11E+11,10401,0,173,,,0,주건축물,277.1,162.17,58.52,494,494,178.27,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구), 근린생활시설",10,(철근)콘크리트,경사스라브,0,4,14.82,4,0,1,0,0,0,494,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 973번지,41117,10400,0,973,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 126 (하동),,,,,0,4.11E+11,10401,0,126,,,0,주건축물,232.4,129.6,55.77,399.65,399.65,171.97,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구),10,(철근)콘크리트,철근콘크리트,0,3,16,4,0,0,0,0,0,399.65,0,0,0,0,0,4,4,46,광교2동
경기도 수원시 영통구 하동 973-1번지,41117,10400,0,973,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 130 (하동),,,,,0,4.11E+11,10401,0,130,0,,0,주건축물,254.9,152.56,59.85,454.98,454.98,178.49,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15.7,4,0,0,0,0,0,454.98,0,0,0,0,5,10,5,57.5,광교2동
경기도 수원시 영통구 하동 973-2번지,41117,10400,0,973,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 136 (하동),,,,,0,4.11E+11,10401,0,136,0,,0,주건축물,255.1,130.27,51.06,436.415,436.415,171.07,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,14.8,4,0,1,0,0,0,436.415,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 973-3번지,41117,10400,0,973,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 140 (하동),,,,,0,4.11E+11,10401,0,140,0,,0,주건축물,255,152.13,59.66,456.52,456.52,179.03,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.05,4,0,1,0,0,0,456.52,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 973-4번지,41117,10400,0,973,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 142 (하동),,,,,0,4.11E+11,10401,0,142,0,,0,주건축물,254.8,144.9,56.87,494.4,458.3,179.87,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.5,4,1,1,0,0,0,494.4,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 973-5번지,41117,10400,0,973,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 144 (하동),,,,,0,4.11E+11,10401,0,144,,,0,주건축물,268.5,131.73,49.06,496.39,482.78,179.81,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,16.35,4,1,1,0,0,0,496.39,0,0,0,0,0,5,5,69,광교2동
경기도 수원시 영통구 하동 974번지,41117,10400,0,974,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 135 (하동),,,,,0,4.11E+11,10401,0,135,0,,0,주건축물,294.8,162.6,55.16,530.58,530.58,179.98,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독(다가구)주택, 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.1,4,0,1,0,0,0,530.58,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 974-1번지,41117,10400,0,974,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 129-2 (하동),예스 빌,,,,0,4.11E+11,10401,0,129,2,,0,주건축물,253.9,146.65,57.76,493.81,413.63,162.91,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:4가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15,4,1,1,0,0,0,493.81,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 974-2번지,41117,10400,0,974,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 129-4 (하동),,,,,0,4.11E+11,10401,0,129,4,,0,주건축물,263.6,146.98,55.76,472.91,472.91,179.4,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,16.1,4,0,0,0,0,0,472.91,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 974-3번지,41117,10400,0,974,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 139 (하동),,,,,0,4.11E+11,10401,0,139,0,,0,주건축물,263.5,157.95,59.94,470.22,470.22,178.45,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:5가구),제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,14.9,4,0,1,0,0,0,470.22,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 975번지,41117,10400,0,975,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 141-2 (하동),,,,,0,4.11E+11,10401,0,141,2,,0,주건축물,243.5,137.61,56.51,436.82,436.82,179.39,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,14.965,4,0,1,0,0,0,436.82,0,0,0,0,0,4,4,46,광교2동
경기도 수원시 영통구 하동 975-1번지,41117,10400,0,975,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 141 (하동),,,,,0,4.11E+11,10401,0,141,0,,0,주건축물,217.5,128.79,59.2138,390.02,390.02,179.3195,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15.4,4,0,0,0,0,0,390.02,0,0,0,0,0,5,5,57.5,광교2동
경기도 수원시 영통구 하동 975-2번지,41117,10400,0,975,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 169 (하동),,,,,0,4.11E+11,10401,0,169,0,,0,주건축물,298,164.14,55.08,494.84,494.84,166.05,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:5가구),제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,14.985,4,0,1,0,0,0,494.84,0,0,0,0,6,6,0,0,광교2동
경기도 수원시 영통구 하동 975-3번지,41117,10400,0,975,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 167 (하동),,,,,0,4.11E+11,10401,0,167,,,0,주건축물,303.8,179.02,58.93,624.84,545.85,179.67,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(5가구)/근린생활시설,10,(철근)콘크리트,철근콘크리트구조,0,5,16.5,4,1,1,0,0,0,624.84,0,0,0,0,0,6,6,69,광교2동
경기도 수원시 영통구 하동 976번지,41117,10400,0,976,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 155 (하동),광교2동 행정복지센터,,,,0,4.11E+11,10401,0,155,,,0,주건축물,1999.8,999.5975,49.98,2999.2863,2255.2953,112.78,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설, 노유자시설",10,(철근)콘크리트,(철근)콘크리트,0,0,18.2,4,1,1,0,0,0,0,0,0,0,0,16,23,7,0,광교2동
경기도 수원시 영통구 하동 977번지,41117,10400,0,977,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로 145 (하동),이의고등학교,,,,0,4.11E+11,10401,0,145,,,0,주건축물,14028.7,4056.34,28.91,14496.8,14496.8,103.34,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(고등학교),10,(철근)콘크리트,평슬라브,0,0,19.8,5,0,1,0,1,7.12,14496.8,0,0,0,0,0,72,72,828,광교2동
경기도 수원시 영통구 하동 979번지,41117,10400,0,979,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로149번길 150 (하동),광교 지연빌딩,,,,0,4.11E+11,10401,0,150,,,0,주건축물,641.3,442.52,69,3300.84,2153.59,335.82,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설외2,10,(철근)콘크리트,(철근)콘크리트,0,0,21.95,5,2,1,0,0,0,3300.84,0,0,0,0,21,21,0,0,광교2동
경기도 수원시 영통구 하동 980번지,41117,10400,0,980,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 광교중앙로266번길 53 (하동),수원법원 어린이집 및 독신자숙소,,,,0,4.11E+11,10401,0,53,,,0,주건축물,997.3,497.8,49.91,1962.72,1801.6,180.65,21,철근콘크리트구조,철근콘크리트구조,11000,노유자시설,노유자시설(어린이집) 및 공동주택(기숙사),10,(철근)콘크리트,(철근)콘크리트,0,0,19.26,5,1,1,0,0,0,1962.72,0,0,0,0,0,10,10,37.2,광교2동
경기도 수원시 영통구 하동 981번지,41117,10400,0,981,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 법조로 129 (하동),이의중학교,,,,0,4.11E+11,10401,0,129,,,0,주건축물,11374.9,2691.58,23.662449,8339.44,8339.44,73.314402,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(학교),10,(철근)콘크리트,평스라브,0,0,19.5,5,0,1,0,0,0,8339.44,0,0,0,0,0,43,43,509.5,광교2동
경기도 수원시 영통구 하동 982번지,41117,10400,0,982,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 광교중앙로266번길 79 (하동),꿈누리유치원,,,,0,4.11E+11,10401,0,79,,,0,주건축물,1718.3,835.72,48.64,2841.51,2749.41,160.01,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(유치원),10,(철근)콘크리트,(철근)콘크리트,0,0,18.1,4,1,1,0,0,0,2841.51,0,0,0,0,0,15,15,172.5,광교2동
경기도 수원시 영통구 하동 983번지,41117,10400,0,983,0,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 광교중앙로 250 (하동),광교 더죤프라자,,,,0,4.11E+11,10401,0,250,0,광교 더죤프라자,0,주건축물,1014,606.65,59.83,3299.29,2426.6,239.31,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,평지붕,0,0,17.3,4,2,1,0,0,0,3299.29,0,0,0,0,20,20,0,0,광교2동
경기도 수원시 영통구 하동 983-1번지,41117,10400,0,983,1,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 광교중앙로 254 (하동),드림타워-3,,,,0,4.11E+11,10401,0,254,,,0,주건축물,1040.8,623.94,59.948116,3963.58,2479.57,238.23693,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,21.83,5,2,2,0,0,0,3963.58,0,0,0,0,32,32,0,0,광교2동
경기도 수원시 영통구 하동 983-2번지,41117,10400,0,983,2,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 광교중앙로 256 (하동),,,,,0,4.11E+11,10401,0,256,,,0,주건축물,1345.5,799.42,59.41,5223.6,3174.83,235.96,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(평슬라브),0,0,17.15,4,2,1,0,0,0,5223.6,0,0,0,0,43,43,0,0,광교2동
경기도 수원시 영통구 하동 983-3번지,41117,10400,0,983,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 광교중앙로 260 (하동),,,,,0,4.11E+11,10401,0,260,0,,0,주건축물,2374.3,1185,49.909446,12202.42,4743.42,199.78183,21,철근콘크리트구조,철골철근콘크리트구조,6000,종교시설,교회,10,(철근)콘크리트,(철근)콘크리트,0,0,48.1,8,4,3,0,0,0,12202.42,0,0,0,0,109,109,0,0,광교2동
경기도 수원시 영통구 하동 983-4번지,41117,10400,0,983,4,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 광교중앙로266번길 20 (하동),골드클래스10,,,,0,4.11E+11,10401,0,20,,,0,주건축물,852.3,508.91,59.71,2725.51,2031.8,238.39,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,18.98,4,1,1,0,0,0,2725.51,0,0,0,0,17,17,0,0,광교2동
경기도 수원시 영통구 하동 983-5번지,41117,10400,0,983,5,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 광교중앙로266번길 22 (하동),광교법조프라자,,,,0,4.11E+11,10401,0,22,,,0,주건축물,842.8,503.14,59.7,2768.04,2019.51,239.62,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1.2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트(평스라브),0,0,23.1,5,1,1,0,0,0,2768.04,0,0,0,0,17,17,0,0,광교2동
