집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,위도,경도,행정동
2023,수원시,권선구청,2023-01-01 9:05,호매실동 화홍병원,고정형,2023-12-01,37.2601424748801,126.963891446527,호매실동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
2023,수원시,영통구청,2023-01-01 9:05,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,영통구청,2023-01-01 9:05,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 동수원CGV,고정형,2023-12-01,37.26390632559984,127.03231003231717,인계동
2023,수원시,권선구청,2023-01-01 9:05,권선1동 권선파출소,고정형,2023-12-01,37.2607451568417,127.026288850903,권선1동
2023,수원시,권선구청,2023-01-01 9:05,금곡동 근린공원부근,고정형,2023-12-01,37.27273922967409,126.95642709856006,금곡동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 교촌치킨 삼거리,고정형,2023-12-01,37.26583205101048,127.01197846611919,세류3동
2023,수원시,영통구청,2023-01-01 9:05,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 삼환아르누보파크,고정형,2023-12-01,37.26443853480511,127.03646797892937,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 KBS드라마센터,고정형,2023-12-01,37.2710717956208,127.0308586665525,인계동
2023,수원시,팔달구청,2023-01-01 9:06,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:06,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,팔달구청,2023-01-01 9:06,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,팔달구청,2023-01-01 9:06,인계동 동수원CGV,고정형,2023-12-01,37.26390632559984,127.03231003231717,인계동
2023,수원시,팔달구청,2023-01-01 9:06,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,팔달구청,2023-01-01 9:07,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-01-01 9:07,입북동 서수원레이크아파트입구,고정형,2023-12-01,37.3002150883714,126.95298921084382,입북동
2023,수원시,권선구청,2023-01-01 9:07,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,팔달구청,2023-01-01 9:07,화서2동 서수원프라자,고정형,2023-12-01,37.2858568202113,126.981415772488,화서2동
2023,수원시,팔달구청,2023-01-01 9:07,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
2023,수원시,팔달구청,2023-01-01 9:08,인계동 경기도 여성비전센터,고정형,2023-12-01,37.25923122795349,127.03405532957568,인계동
2023,수원시,권선구청,2023-01-01 9:08,세류동 동립말사거리,고정형,2023-12-01,37.2636455678965,127.007846373086,세류1동
2023,수원시,팔달구청,2023-01-01 9:08,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:08,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:08,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:08,인계동 삼환아르누보파크,고정형,2023-12-01,37.26443853480511,127.03646797892937,인계동
2023,수원시,권선구청,2023-01-01 9:10,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,팔달구청,2023-01-01 9:10,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,장안구청,2023-01-01 9:10,영화동 방화2교 앞,고정형,2023-12-01,37.288715892294796,127.01808985878299,영화동
2023,수원시,팔달구청,2023-01-01 9:12,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:12,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:12,인계동 동수원CGV,고정형,2023-12-01,37.26390632559984,127.03231003231717,인계동
2023,수원시,권선구청,2023-01-01 9:13,호매실동 차고지 앞 호매실성당,고정형,2023-12-01,37.255810253340044,126.9638698424011,호매실동
2023,수원시,권선구청,2023-01-01 9:13,호매실동 차고지 앞 호매실성당,고정형,2023-12-01,37.255810253340044,126.9638698424011,호매실동
2023,수원시,팔달구청,2023-01-01 9:16,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,영통구청,2023-01-01 9:17,영통1동 계룡리슈빌 스카이,고정형,2023-12-01,37.2661267767471,127.074304654188,영통1동
2023,수원시,팔달구청,2023-01-01 9:19,중동 수원교회,고정형,2023-12-01,37.2741438007698,127.015090580149,매교동
2023,수원시,권선구청,2023-01-01 9:20,곡반정동 곡반정동 한솔아파트,고정형,2023-12-01,37.23587613733261,127.02713217866187,곡선동
2023,수원시,팔달구청,2023-01-01 9:20,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,권선구청,2023-01-01 9:21,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,권선구청,2023-01-01 9:21,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,권선구청,2023-01-01 9:21,금곡동 근린공원부근,고정형,2023-12-01,37.27273922967409,126.95642709856006,금곡동
2023,수원시,권선구청,2023-01-01 9:21,입북동 서수원레이크아파트입구,고정형,2023-12-01,37.3002150883714,126.95298921084382,입북동
2023,수원시,팔달구청,2023-01-01 9:21,인계동 무비사거리,고정형,2023-12-01,37.264141062247276,127.03055596075598,인계동
2023,수원시,팔달구청,2023-01-01 9:21,인계동 무비사거리,고정형,2023-12-01,37.264141062247276,127.03055596075598,인계동
2023,수원시,팔달구청,2023-01-01 9:21,인계동 무비사거리,고정형,2023-12-01,37.264141062247276,127.03055596075598,인계동
2023,수원시,권선구청,2023-01-01 9:23,권선동 이마트,고정형,2023-12-01,37.24993537381793,127.02166378757994,권선2동
2023,수원시,영통구청,2023-01-01 9:27,영통2동 황곡초등학교앞 사거리,고정형,2023-12-01,37.2657651354324,127.073378829504,영통1동
2023,수원시,팔달구청,2023-01-01 9:28,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,영통구청,2023-01-01 9:29,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,권선구청,2023-01-01 9:32,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,팔달구청,2023-01-01 9:33,매산동 수원역 4번출구,고정형,2023-12-01,37.2675347247865,126.999864710748,매산동
2023,수원시,권선구청,2023-01-01 9:33,평동 평동 자동차매매센터,고정형,2023-12-01,37.2559796853458,126.995919397675,평동
2023,수원시,팔달구청,2023-01-01 9:33,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,장안구청,2023-01-01 9:37,영화동 방화2교 앞,고정형,2023-12-01,37.288715892294796,127.01808985878299,영화동
2023,수원시,팔달구청,2023-01-01 9:37,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:37,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:38,인계동 수원시청역 7번출구,고정형,2023-12-01,37.26626759971902,127.01658392951565,매교동
2023,수원시,팔달구청,2023-01-01 9:38,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:40,인계동 KBS드라마센터,고정형,2023-12-01,37.2710717956208,127.0308586665525,인계동
2023,수원시,팔달구청,2023-01-01 9:40,인계동 은혜와진리교회 부근,고정형,2023-12-01,37.276357065185,127.031747071832,인계동
2023,수원시,권선구청,2023-01-01 9:40,호매실동 차고지 앞 호매실성당,고정형,2023-12-01,37.255810253340044,126.9638698424011,호매실동
2023,수원시,팔달구청,2023-01-01 9:41,중동 수원교회,고정형,2023-12-01,37.2741438007698,127.015090580149,매교동
2023,수원시,팔달구청,2023-01-01 9:43,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:44,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:45,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,영통구청,2023-01-01 9:46,매탄4동 세화사거리,고정형,2023-12-01,37.273893669995154,127.05198926516981,원천동
2023,수원시,권선구청,2023-01-01 9:46,금곡동 금곡동SK주유소사거리,고정형,2023-12-01,37.272910369278,126.953894656282,금곡동
2023,수원시,권선구청,2023-01-01 9:47,입북동 서수원레이크아파트입구,고정형,2023-12-01,37.3002150883714,126.95298921084382,입북동
2023,수원시,권선구청,2023-01-01 9:48,금곡동 우성메디피아,고정형,2023-12-01,37.2739683589201,126.941983035195,금곡동
2023,수원시,팔달구청,2023-01-01 9:49,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,영통구청,2023-01-01 9:55,매탄동 원천초등학교 정문입구,고정형,2023-12-01,37.2684812331637,127.053746580722,매탄2동
2023,수원시,영통구청,2023-01-01 10:01,영통2동 테크트리영통지식산업센터 앞,고정형,2023-12-01,37.2657651354324,127.073378829504,영통1동
2023,수원시,권선구청,2023-01-01 10:02,금곡동 근린공원부근,고정형,2023-12-01,37.27273922967409,126.95642709856006,금곡동
2023,수원시,장안구청,2023-01-01 10:03,율전동 율전동 543-1,국민신문고,2023-12-01,37.3036680022372,126.966367137361,율천동
2023,수원시,팔달구청,2023-01-01 10:05,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 10:05,인계동 교촌치킨 삼거리,고정형,2023-12-01,37.26583205101048,127.01197846611919,세류3동
2023,수원시,팔달구청,2023-01-01 10:05,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
2023,수원시,장안구청,2023-01-01 10:05,율전동 율전동 543,국민신문고,2023-12-01,37.3043006247542,126.966069412835,율천동
2023,수원시,팔달구청,2023-01-01 10:06,중동 교동사거리,고정형,2023-12-01,37.2726695323445,127.01633954147,행궁동
2023,수원시,팔달구청,2023-01-01 10:08,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,영통구청,2023-01-01 10:10,매탄동 효원사거리,고정형,2023-12-01,37.2595523114755,127.038891554181,매탄3동
2023,수원시,권선구청,2023-01-01 10:12,오목천동 527-45,국민신문고,2023-12-01,37.2434200397903,126.966800229955,평동
2023,수원시,권선구청,2023-01-01 10:13,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,팔달구청,2023-01-01 10:13,중동 수원교회,고정형,2023-12-01,37.2741438007698,127.015090580149,매교동
2023,수원시,권선구청,2023-01-01 10:14,금곡동 금곡동SK주유소사거리,고정형,2023-12-01,37.272910369278,126.953894656282,금곡동
2023,수원시,영통구청,2023-01-01 10:15,영통2동 황곡초등학교앞 사거리,고정형,2023-12-01,37.2657651354324,127.073378829504,영통1동
2023,수원시,팔달구청,2023-01-01 10:15,인계동 은혜와진리교회 부근,고정형,2023-12-01,37.276357065185,127.031747071832,인계동
2023,수원시,권선구청,2023-01-01 10:15,오목천동 520-4,국민신문고,2023-12-01,37.2435004717011,126.96733520639,평동
2023,수원시,장안구청,2023-01-01 10:16,천천동 천천동 527-3,국민신문고,2023-12-01,37.2966192489571,126.983087184469,정자3동
2023,수원시,장안구청,2023-01-01 10:16,천천동 천천동 527-3,국민신문고,2023-12-01,37.2966192489571,126.983087184469,정자3동
2023,수원시,팔달구청,2023-01-01 10:20,고등동 제일공인중개사 앞,고정형,2023-12-01,37.27184158730545,127.00521795267109,고등동
2023,수원시,영통구청,2023-01-01 10:20,매탄동 원천초등학교 정문입구,고정형,2023-12-01,37.2684812331637,127.053746580722,매탄2동
2023,수원시,권선구청,2023-01-01 10:23,권선동 청학골프클럽,고정형,2023-12-01,37.2608271831517,127.029950383629,권선1동
2023,수원시,영통구청,2023-01-01 10:23,망포동 망포동 그대가센트럴아파트 앞,고정형,2023-12-01,37.24222367579441,127.05622994374795,망포1동
2023,수원시,팔달구청,2023-01-01 10:23,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,팔달구청,2023-01-01 10:24,인계동 경기도 여성비전센터,고정형,2023-12-01,37.25923122795349,127.03405532957568,인계동
2023,수원시,권선구청,2023-01-01 10:25,입북동 서수원레이크아파트입구,고정형,2023-12-01,37.3002150883714,126.95298921084382,입북동
2023,수원시,권선구청,2023-01-01 10:26,세류1동 세류초등학교 삼거리,고정형,2023-12-01,37.2665828023066,127.010002259433,세류1동
2023,수원시,권선구청,2023-01-01 10:27,권선동 이마트,고정형,2023-12-01,37.24993537381793,127.02166378757994,권선2동
2023,수원시,권선구청,2023-01-01 10:27,곡반정동 성일문구도소매앞,고정형,2023-12-01,37.2382323283469,127.030987273689,곡선동
2023,수원시,권선구청,2023-01-01 10:27,곡반정동 성일문구도소매앞,고정형,2023-12-01,37.2382323283469,127.030987273689,곡선동
2023,수원시,권선구청,2023-01-01 10:28,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,팔달구청,2023-01-01 10:31,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 10:31,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,영통구청,2023-01-01 10:31,영통2동 황곡초등학교앞 사거리,고정형,2023-12-01,37.2657651354324,127.073378829504,영통1동
2023,수원시,권선구청,2023-01-01 10:31,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,권선구청,2023-01-01 10:33,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,권선구청,2023-01-01 10:33,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,권선구청,2023-01-01 10:34,호매실동 화홍병원,고정형,2023-12-01,37.2601424748801,126.963891446527,호매실동
2023,수원시,영통구청,2023-01-01 10:34,이의동 광교에코푸르지오앞,고정형,2023-12-01,37.30025957002919,127.04379968948315,광교1동
2023,수원시,영통구청,2023-01-01 10:35,영통구 영통동 1077,국민신문고,2023-12-01,37.2482833792715,127.076911862119,영통3동
2023,수원시,권선구청,2023-01-01 10:35,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,권선구청,2023-01-01 10:35,곡반정동 561-2,국민신문고,2023-12-01,37.2368315901289,127.028731329307,곡선동
2023,수원시,영통구청,2023-01-01 10:38,이의동 광교고등학교,고정형,2023-12-01,37.289297624686,127.04823999349,광교1동
2023,수원시,팔달구청,2023-01-01 10:39,고등동 118 (교차로모퉁이 5m 이내),국민신문고,2023-12-01,37.2730568552778,127.006362103455,고등동
2023,수원시,팔달구청,2023-01-01 10:40,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 10:47,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,팔달구청,2023-01-01 10:47,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 10:47,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
