,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
12885,경기도 수원시 팔달구 우만동 596-23번지,41115,14000,0,596,23,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 19 (우만동),,,,,0,4.11E+11,14001,0,19,0,주건축물제1동,0,주건축물,120,71.61,59.68,236.55,236.55,197.13,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택),제2종린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,13.4,4,0,0,0,0,0,236.55,0,0,0,0,0,0,4,44.7,20190712,20190812,20200217,2019,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,Ⅶ-0.170g,우만1동,4
12886,경기도 수원시 팔달구 우만동 596-24번지,41115,14000,0,596,24,10841185885,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로718번길 19 (우만동),,,,,0,4.11E+11,14001,0,19,0,,0,주건축물,175.5,102.86,58.6,299.6,299.6,170.71,11,벽돌구조,연와조,1000,단독주택,다가구주택<5가구>,10,(철근)콘크리트,슬라브,0,5,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19970407,19970724,19971017,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12887,경기도 수원시 팔달구 우만동 596-25번지,41115,14000,0,596,25,10841172381,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로718번길 17 (우만동),,,,,0,4.11E+11,14001,0,17,0,,0,주건축물,137.8,82.08,59.56,284.16,209.19,151.81,11,벽돌구조,연와조,1000,단독주택,다가구주택<6가구>,10,(철근)콘크리트,슬라브,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19970906,19970926,19971216,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12888,경기도 수원시 팔달구 우만동 596-26번지,41115,14000,0,596,26,10841178117,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 21 (우만동),,,,,0,4.11E+11,14001,0,21,0,,0,주건축물,183.6,108.33,59,328.65,301.38,164.15,11,벽돌구조,연와조,1000,단독주택,주택(4가구),10,(철근)콘크리트,슬라브,0,4,10.28,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950502,19950508,19950913,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12889,경기도 수원시 팔달구 우만동 596-27번지,41115,14000,0,596,27,10841182175,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 25 (우만동),,,,,0,4.11E+11,14001,0,25,0,,0,주건축물,130,77.4,59.53,298.24,220.84,169.87,11,벽돌구조,연와조,1000,단독주택,다가구주택(7가구),10,(철근)콘크리트,슬라브,0,7,10.5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19950524,19950529,19951009,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,1
12890,경기도 수원시 팔달구 우만동 596-28번지,41115,14000,0,596,28,10841169679,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로718번길 15 (우만동),,,,,0,4.11E+11,14001,0,15,,,0,주건축물,144.3,84.95,58.87,243.02,243.02,168.41,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택[5가구],90,기타지붕,"기타지붕,평슬래브",0,5,9.1,3,0,0,0,0,0,243.02,0,0,0,0,0,0,1,11.5,20030620,20030711,20031117,2003,9750028,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,우만1동,1
12891,경기도 수원시 팔달구 우만동 596-29번지,41115,14000,0,596,29,10841171130,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 33 (우만동),,,,,0,4.11E+11,14001,0,33,0,,0,주건축물,146.5,87.8,59.93,237.92,237.92,162.4,19,기타조적구조,"조적조, 철근콘크리트조",1000,단독주택,"주택(3), 소매점",10,(철근)콘크리트,슬라브,0,3,10.44,3,0,0,0,0,0,237.92,0,0,0,0,0,0,1,11.5,19950321,19950525,19951017,,,,,,1,,0,0,,0,,0,20220909,0,,우만1동,1
12892,경기도 수원시 팔달구 우만동 596-30번지,41115,14000,0,596,30,10841178468,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 27 (우만동),,,,,0,4.11E+11,14001,0,27,0,,0,주건축물,137.5,81.62,59.36,311.64,230.02,167.29,11,벽돌구조,연와조,1000,단독주택,주택(다가구주택7가구),10,(철근)콘크리트,슬라브,0,7,10.8,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950524,19950602,19951011,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12893,경기도 수원시 팔달구 우만동 598-1번지,41115,14000,0,598,1,10841184064,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 8 (우만동),,,,,0,4.11E+11,14001,0,8,0,,0,주건축물,146.6,87.95,59.99,310.19,230.03,156.9,11,벽돌구조,연와조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,슬라브,0,6,9.7,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950420,19950421,19950822,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12894,경기도 수원시 팔달구 우만동 598-2번지,41115,14000,0,598,2,10841170278,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 10 (우만동),,,,,0,4.11E+11,14001,0,10,,,0,주건축물,209,118.48,56.69,416.62,305.06,145.96,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(19가구),10,(철근)콘크리트,(철근)콘크리트,0,19,10.2,3,1,0,0,0,0,416.62,0,0,0,0,0,0,3,34.5,20011227,20030614,20040216,2001,9750028,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,우만1동,3
12895,경기도 수원시 팔달구 우만동 598-3번지,41115,14000,0,598,3,10841172399,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 140 (우만동),,,,,0,4.11E+11,14005,0,140,0,,0,주건축물,202.6,110.17,54.38,323.76,323.76,159.8,31,일반철골구조,철골조,1000,단독주택,주택(6가구),10,(철근)콘크리트,평슬라브,0,6,11.2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010413,20010510,20010925,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12896,경기도 수원시 팔달구 우만동 598-4번지,41115,14000,0,598,4,10841175269,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 138-1 (우만동),,,,,0,4.11E+11,14005,0,138,1,,0,주건축물,168.2,99.12,58.92,329.04,276.66,164.48,11,벽돌구조,연와조,1000,단독주택,다가구주택(6),10,(철근)콘크리트,슬라브,0,6,10.9,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19961019,19961029,19980522,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12898,경기도 수원시 팔달구 우만동 598-6번지,41115,14000,0,598,6,10841187847,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 16 (우만동),,,,,0,4.11E+11,14001,0,16,0,,0,주건축물,126.4,74.86,59.22,186.27,121.22,95.9,19,기타조적구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,슬라브,0,5,7.6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19951021,199511,19960509,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,1
12899,경기도 수원시 팔달구 우만동 598-7번지,41115,14000,0,598,7,10841187057,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 138 (우만동),,,,,0,4.11E+11,14005,0,138,,,0,주건축물,121.6,70.56,58.03,258.72,199.92,164.41,19,기타조적구조,조적조,1000,단독주택,주택(5가구용),10,(철근)콘크리트,슬라브,0,5,10.9,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960320,19960401,19960729,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12900,경기도 수원시 팔달구 우만동 598-8번지,41115,14000,0,598,8,10841186139,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 136-1 (우만동),,,,,0,4.11E+11,14005,0,136,1,,0,주건축물,120,68.88,58.4,197.46,197.46,165.47,21,철근콘크리트구조,"R.C조,조적조",1000,단독주택,다가구주택<3가구>,10,(철근)콘크리트,평슬라브,0,3,10.8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19960108,19960520,19970130,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,1
12901,경기도 수원시 팔달구 우만동 598-9번지,41115,14000,0,598,9,10841171891,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 18 (우만동),,,,,0,4.11E+11,14001,0,18,0,,0,주건축물,120.1,70.1,58.37,196.32,129.4,107.74,19,기타조적구조,조적조(연와조),1000,단독주택,다가구주택(3가구),10,(철근)콘크리트,평슬라브,0,3,7.85,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19950726,19950803,19960105,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,1
12902,경기도 수원시 팔달구 우만동 598-10번지,41115,14000,0,598,10,10841186880,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 20 (우만동),,,,,0,4.11E+11,14001,0,20,0,,0,주건축물,123.1,72.41,58.82,190.33,123.29,100.15,11,벽돌구조,연와조,1000,단독주택,다가구주택<5가구>,10,(철근)콘크리트,슬라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19950329,19950401,19971211,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,1
12903,경기도 수원시 팔달구 우만동 598-11번지,41115,14000,0,598,11,10841186778,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 136 (우만동),,,,,0,4.11E+11,14005,0,136,0,,0,주건축물,140.2,83.77,59.75,224.37,224.37,160.03,21,철근콘크리트구조,"R.C조,조적조",1000,단독주택,"근린생활시설, 다가구용단독주택(4가구)",10,(철근)콘크리트,콘크리트평슬라브,0,4,11.2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19960504,19960518,19961128,,,,,,1,,0,0,,0,,0,20220909,0,,우만1동,1
12904,경기도 수원시 팔달구 우만동 598-12번지,41115,14000,0,598,12,10841170195,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 134-1 (우만동),,,,,0,4.11E+11,14005,0,134,1,,0,주건축물,260.5,138.8,53.28,456.9,375.7,144.22,19,기타조적구조,조적조,1000,단독주택,다가구주택(9),10,(철근)콘크리트,경사슬라브,0,9,13.2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19971223,19971226,19980519,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,4
12906,경기도 수원시 팔달구 우만동 598-14번지,41115,14000,0,598,14,10841171638,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 24 (우만동),,,,,0,4.11E+11,14001,0,24,0,,0,주건축물,157.6,93.86,59.55,236.63,154.16,97.81,19,기타조적구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,슬라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960209,199603,19960529,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12907,경기도 수원시 팔달구 우만동 598-15번지,41115,14000,0,598,15,10841183844,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 26 (우만동),,,,,0,4.11E+11,14001,0,26,0,,0,주건축물,192.1,113.72,59.2,386.1,281.73,146.66,11,벽돌구조,"연와조, 철근콘크리트조",1000,단독주택,다가구주택(9),10,(철근)콘크리트,경사슬라브,0,9,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19950313,19950406,19980625,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,3
12909,경기도 수원시 팔달구 우만동 598-17번지,41115,14000,0,598,17,10841174773,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로 130 (우만동),,,,,0,4.11E+11,14005,0,130,0,,0,주건축물,327.5,193.72,59.15,487.07,300.86,91.87,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"근린생활시설, 주택(3가구)",10,(철근)콘크리트,슬라브,0,3,9.49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19970610,19970619,19980309,,,,,,2,,0,0,,0,,0,20220909,0,,우만1동,4
12911,경기도 수원시 팔달구 우만동 598-19번지,41115,14000,0,598,19,10841183413,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로 722 (우만동),,,,,0,4.11E+11,14002,0,722,,,0,주건축물,302.5,169.74,56.11,486.53,316.79,104.72,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,10.9,2,1,0,0,0,0,486.53,0,0,0,0,3,146.75,0,0,20030115,20030207,20030624,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,3
12913,경기도 수원시 팔달구 우만동 598-21번지,41115,14000,0,598,21,10841172181,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로144번길 32 (우만동),,,,,0,4.11E+11,14001,0,32,0,,0,주건축물,132,78.88,59.76,315.52,236.64,179.27,11,벽돌구조,연와조,1000,단독주택,다가구주택<7가구>,10,(철근)콘크리트,평슬라브,0,7,9.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960809,19960824,19970225,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12914,경기도 수원시 팔달구 우만동 598-22번지,41115,14000,0,598,22,10841175425,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로718번길 7 (우만동),,,,,0,4.11E+11,14001,0,7,0,,0,주건축물,206.8,123.3,59.62,369.9,369.9,178.87,11,벽돌구조,"철근콘크리트조, 시멘트벽돌조",1000,단독주택,"근린생활시설, 주택(4가구)",10,(철근)콘크리트,슬라브위기와,0,4,9.62,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960314,19960327,19960823,,,,,,1,,0,0,,0,,0,20220909,0,,우만1동,2
12915,경기도 수원시 팔달구 우만동 598-23번지,41115,14000,0,598,23,10841187543,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로 720 (우만동),,,,,0,4.11E+11,14002,0,720,0,,0,주건축물,202,110.26,54.58,357.78,309.78,153.36,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,10.3,3,1,0,0,0,0,357.78,0,0,0,0,0,0,2,23,20011218,20020218,20020709,,,,,,0,,0,0,,0,,0,20220909,0,,우만1동,2
12926,경기도 수원시 팔달구 인계동 158-6번지,41115,14100,0,158,6,10841174246,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 202-2 (인계동),,,,,0,4.11E+11,14107,0,202,2,,0,주건축물,182,108,59.34,220.5,220.5,121.15,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,11.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,20010907,20020102,20020610,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,1
12927,경기도 수원시 팔달구 인계동 158-8번지,41115,14100,0,158,8,10841168632,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로206번길 4 (인계동),,,,,0,4.11E+11,14101,0,4,,,0,주건축물,327.5,182.16,55.62,728.64,728.64,222.49,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[18가구], 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,18,12.2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,70,20010702,20020430,20021209,,,,,,1,,0,0,,0,,0,20220909,0,,인계동,6
12928,경기도 수원시 팔달구 인계동 158-9번지,41115,14100,0,158,9,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 206 (인계동),HP(에이치피),,,,0,4.11E+11,14107,0,206,,,0,주건축물,564.7,373.51,66.14,2504.05,2062.73,365.28,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,평스라브,0,0,28.7,7,1,1,0,0,0,2504.05,0,0,0,0,15,414.03,0,0,20191018,20191025,20200714,2019,3740282,건축과,1101,신축허가,12,,0,0,,0,,0,20220909,1,VII-0.185g,인계동,15
12929,경기도 수원시 팔달구 인계동 158-15번지,41115,14100,0,158,15,10841185291,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로206번길 10 (인계동),,,,,0,4.11E+11,14101,0,10,,,0,주건축물,275,163.95,59.62,788.52,655.8,238.47,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"근린생활시설, 다가구주택[5가구]",10,(철근)콘크리트,평스라브,0,5,12.4,4,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19921123,19921215,19931116,,,,,,5,,0,0,,0,,0,20220909,0,,인계동,4
12930,경기도 수원시 팔달구 인계동 158-17번지,41115,14100,0,158,17,10841185045,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 202-9 (인계동),,,,,0,4.11E+11,14107,0,202,9,,0,주건축물,137,81.16,59.24,243.48,243.48,177.72,21,철근콘크리트구조,라멘조및조적조,1000,단독주택,"근린생활시설, 주택(4가구)",10,(철근)콘크리트,슬라브,0,4,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960906,19960910,19970206,,,,,,1,,0,0,,0,,0,20220909,0,,인계동,2
12931,경기도 수원시 팔달구 인계동 158-22번지,41115,14100,0,158,22,10841177975,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 200 (인계동),,,,,0,4.11E+11,14107,0,200,0,,0,주건축물,267.5,150.04,56.09,489.48,445.98,166.72,21,철근콘크리트구조,"철근콘크리트조,철골조",4000,제2종근린생활시설,근린생활시설,90,기타지붕,경사지붕,0,0,11.5,3,1,0,0,0,0,0,0,0,0,0,3,34.5,0,0,19970724,19970801,19971231,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,3
12934,경기도 수원시 팔달구 인계동 158-27번지,41115,14100,0,158,27,10841172629,1,일반,2,일반건축물,경기도 수원시 팔달구 권광로 324 (인계동),,,,,1,4.11E+11,14102,0,324,,,0,주건축물,292,173.53,59.43,828.75,828.75,283.82,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1종근린생활시설, 단독주택(3가구), 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,3,17.65,6,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19950913,199509,19960326,,,,,,11,,0,0,,0,,0,20220909,0,,인계동,3
12941,경기도 수원시 팔달구 인계동 164번지,41115,14100,0,164,0,10841186470,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 194 (인계동),,,,,0,4.11E+11,14107,0,194,,,0,주건축물,466,262.37,56.3,2093,1776.27,381.17,21,철근콘크리트구조,철근콘크리트라멘조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,25.9,7,1,1,0,0,0,0,0,0,0,0,9,253.61,0,0,19930920,19931026,19940817,,,,,,0,,0,0,,0,,0,20240927,0,,인계동,9
12942,경기도 수원시 팔달구 인계동 166번지,41115,14100,0,166,0,10841171458,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 190 (인계동),일량빌딩,,,,0,4.11E+11,14107,0,190,0,,0,주건축물,417,220.02,52.76,1559.15,1301.56,312.12,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,23.1,6,1,8,0,0,0,0,0,0,0,0,7,257.59,1,25.3,19941010,19941010,19950828,,,,,,0,,0,0,,0,,0,20231229,0,,인계동,8
12954,경기도 수원시 팔달구 인계동 202-1번지,41115,14100,0,202,1,10841171388,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 126 (인계동),,,,,2,4.11E+11,14107,0,126,,,0,주건축물,311,170.68,54.88,482.59,482.59,155.17,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,11.45,3,0,0,0,0,0,482.59,0,0,0,0,0,0,3,34.5,20020206,20030903,20050131,2002,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,인계동,3
12959,경기도 수원시 팔달구 인계동 207-6번지,41115,14100,0,207,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로106번길 5 (인계동),,,,,1,4.11E+11,14101,0,5,0,천사빌딩,0,주건축물,220,155.55,70.7046,619.73,555.71,252.6,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,평슬래브,0,0,13.8,4,0,0,0,0,0,619.73,0,0,0,0,4,64.02,0,0,20191024,20191101,20200429,2019,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.170g,인계동,4
12967,경기도 수원시 팔달구 인계동 210-1번지,41115,14100,0,210,1,10841188074,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 96 (인계동),,,,,0,4.11E+11,14107,0,96,,,0,주건축물,1056,726.67,68.81,3197.4,2673.8,253.2,21,철근콘크리트구조,철근콘크리트조,9000,의료시설,"의료시설(병원), 근린생활시설",10,(철근)콘크리트,슬라브,0,0,24,6,1,0,0,0,0,3197.4,0,0,34,0,11,0,2,0,19940915,19940928,19950708,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,13
12975,경기도 수원시 팔달구 인계동 210-29번지,41115,14100,0,210,29,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 94-5 (인계동),,,,,2,4.11E+11,14107,0,94,5,,0,주건축물,417,291.47,69.9,1358.48,1111,266.43,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1종근린생활시설(소매점,의원)",10,(철근)콘크리트,평슬라브,0,0,13.71,4,1,1,0,0,0,1358.48,0,0,0,0,7,222.1,1,11.5,20080204,20080408,20090319,2008,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,인계동,8
12980,경기도 수원시 팔달구 인계동 211-1번지,41115,14100,0,211,1,10841172761,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 94 (인계동),,,,,6,4.11E+11,14107,0,94,0,,0,주건축물,772.73,355.93,46.06,2147.52,1779.65,230.31,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,17.3,5,1,1,0,0,0,0,0,0,0,0,6,220.91,6,69,19930511,19931014,19940627,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,12
12982,경기도 수원시 팔달구 인계동 216-2번지,41115,14100,0,216,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로106번길 25 (인계동),,,,,0,4.11E+11,14101,0,25,0,,0,주건축물,129,81.75,63.37,81.75,81.75,63.37,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,4.6,1,0,0,0,0,0,81.75,0,0,0,0,0,0,1,11.5,20070530,20070618,20071127,2007,3770030,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,인계동,1
12983,경기도 수원시 팔달구 인계동 217-1번지,41115,14100,0,217,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로106번길 29 (인계동),해가든다원,,,,1,4.11E+11,14101,0,29,0,,0,주건축물,287,205.25,71.52,810.35,792.71,276.21,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"제1,2종근린생활시설(소매점/사무소)",10,(철근)콘크리트,(철근)콘크리트,0,6,17.5,5,1,1,0,0,0,810.35,0,0,0,0,0,0,8,100,20190222,20191105,20200525,2019,3770030,건축과,1101,신축허가,3,,0,0,,0,,0,20220909,1,VII-0.170g,인계동,8
13014,경기도 수원시 팔달구 인계동 241-34번지,41115,14100,0,241,34,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 중부대로 88-5 (인계동),,,,,0,4.11E+11,14107,0,88,5,,0,주건축물,192,85.98,44.78,145.68,145.68,75.88,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,철근콘크리트구조,0,0,11.62,3,0,0,0,0,0,145.68,0,0,0,0,0,0,1,13,20210625,20210915,20220504,2021,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.170g,인계동,1
13027,경기도 수원시 팔달구 인계동 243-3번지,41115,14100,0,243,3,10841177230,1,일반,2,일반건축물,경기도 수원시 팔달구 경수대로565번길 51 (인계동),메이저요양병원,,,,0,4.11E+11,14101,0,51,,,0,주건축물,1641,848.78,51.72,5362.97,4335.6,264.2,21,철근콘크리트구조,철근콘크리트조,9000,의료시설,의료시설(요양병원),10,(철근)콘크리트,평슬라브,0,0,25.85,7,1,0,2,0,0,5362.97,0,0,0,0,10,531.82,14,166,19991118,20000114,20020628,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,24
13036,경기도 수원시 팔달구 인계동 246-7번지,41115,14100,0,246,7,10841178696,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로271번길 24 (인계동),,,,,0,4.11E+11,14101,0,24,0,,0,주건축물,291,171.45,58.92,591,456.19,156.77,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택[19가구],10,(철근)콘크리트,"(철근)콘크리트,평스라브",0,19,10.25,3,1,0,0,0,0,591,0,0,0,0,0,0,5,57.5,20030513,20030530,20031107,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,인계동,5
13037,경기도 수원시 팔달구 인계동 246-10번지,41115,14100,0,246,10,10841177538,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로271번길 26 (인계동),,,,,0,4.11E+11,14101,0,26,0,,0,주건축물,208,83.54,40.16,305.7,225.27,108.3,11,벽돌구조,연와조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,슬라브,0,6,10.6,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960113,19960125,19960425,,,,,,0,,0,0,,0,,0,20220909,0,,인계동,2
13052,경기도 수원시 팔달구 인계동 248-10번지,41115,14100,0,248,10,10841183354,1,일반,2,일반건축물,경기도 수원시 팔달구 장다리로271번길 36 (인계동),,,,,0,4.11E+11,14101,0,36,,,0,주건축물,453,246.39,54.39,639.88,639.88,141.25,21,철근콘크리트구조,"철근콘크리트벽식, 조적조",1000,단독주택,주택(15가구),10,(철근)콘크리트,슬라브,0,15,11.4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,46,19960703,19960709,19970124,,,,,,1,,0,0,,0,,0,20220909,0,,인계동,4
