대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동
경기도 수원시 권선구 세류동 1108-20번지,41113,12600,0,1108,20,1084194462.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-12 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,12.0,,0,주건축물,160.5,8.12,5.06,213.63,50.6,31.53,32.0,경량철골구조,"연와조,스라브",01000,단독주택,단독주택,,,,0,1,8.6,3,1,0,0,0,0.0,213.63,0,0.0,0,0.0,0,0.0,1,11.5,19880408,,19880809.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-21번지,41113,12600,0,1108,21,1084192989.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 33-7 (세류동),다세대주택,,,,0,411134000000.0,12601.0,0,33.0,7.0,,0,주건축물,0.0,96.36,0.0,322.62,289.08,0.0,21.0,철근콘크리트구조,"철근콘크리트,스라브",02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,6,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19871019.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-22번지,41113,12600,0,1108,22,10841101113.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 33-5 (세류동),다세대주택,,,,0,411134000000.0,12601.0,0,33.0,5.0,,0,주건축물,0.0,96.36,0.0,322.62,289.08,0.0,21.0,철근콘크리트구조,"철근콘크리트조,스라브",02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,6,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19880630.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-23번지,41113,12600,0,1108,23,1084194627.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 33-1 (세류동),,,,,0,411134000000.0,12601.0,0,33.0,1.0,,0,주건축물,0.0,82.44,0.0,247.32,164.88,0.0,11.0,벽돌구조,"연와조,스라브",03000,제1종근린생활시설,"다방,주택,소매점",10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19871019.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-24번지,41113,12600,0,1108,24,1084188002.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 29 (세류동),,,,,0,411134000000.0,12601.0,0,29.0,,,0,주건축물,0.0,71.28,0.0,213.84,142.56,0.0,11.0,벽돌구조,"연와조,스라브",03000,제1종근린생활시설,"다방,주택,소매점",10.0,(철근)콘크리트,,0,1,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19871019.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-25번지,41113,12600,0,1108,25,1084192154.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-2 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,2.0,,0,주건축물,0.0,81.56,0.0,244.68,163.12,0.0,11.0,벽돌구조,연와조,03000,제1종근린생활시설,"다방,주택,소매점",10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19871019.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-26번지,41113,12600,0,1108,26,1084194983.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 25-6 (세류동),다세대주택,,,,0,411134000000.0,12601.0,0,25.0,6.0,,0,주건축물,0.0,96.36,0.0,322.62,289.08,0.0,21.0,철근콘크리트구조,"철근콘크리트조,스라브",02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,6,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19880630.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1108-27번지,41113,12600,0,1108,27,1084193881.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 25-8 (세류동),다세대주택,,,,0,411134000000.0,12601.0,0,25.0,8.0,,0,주건축물,0.0,96.36,0.0,322.62,289.08,0.0,21.0,철근콘크리트구조,"철근콘크리트,스라브",02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,6,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19870330,,19871019.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109번지,41113,12600,0,1109,0,1084199720.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-28 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,28.0,,0,주건축물,308.6,180.8,58.59,711.98,531.84,172.34,21.0,철근콘크리트구조,"라멘조,스라브,연와조",03000,제1종근린생활시설,"다방,소매점,주택,다가구주택",10.0,(철근)콘크리트,(철근)콘크리트,0,3,9.7,3,1,0,0,0,0.0,711.98,0,0.0,0,0.0,0,0.0,2,23.0,19890331,,19890804.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-1번지,41113,12600,0,1109,1,1084197581.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-26 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,26.0,,0,주건축물,197.6,118.02,59.73,329.56,329.56,166.78,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(7가구),10.0,(철근)콘크리트,평스라브,0,7,9.6,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,34.5,19970418,19970506,19971108.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-2번지,41113,12600,0,1109,2,10841101358.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-24 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,24.0,,0,주건축물,196.2,116.7,59.48,327.8,327.8,167.07,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택,10.0,(철근)콘크리트,스라브,0,7,8.6,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,23.0,20010927,20011008,20020118.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-3번지,41113,12600,0,1109,3,1084188427.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-22 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,22.0,,0,주건축물,0.0,85.64,0.0,191.42,164.72,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19850531,,19851028.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-4번지,41113,12600,0,1109,4,10841101116.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-20 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,20.0,,0,주건축물,0.0,62.73,0.0,138.86,124.46,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860331,,19860828.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-5번지,41113,12600,0,1109,5,1084187966.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-15 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,15.0,,0,주건축물,0.0,73.44,0.0,155.07,139.86,0.0,11.0,벽돌구조,"연와조,스라브위기와",01000,단독주택,주택,20.0,기와,,0,2,0.0,2,1,0,0,1,2.16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860318,,19860613.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-6번지,41113,12600,0,1109,6,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-18 (세류동),다옴하우스,,,,0,411134000000.0,12601.0,0,17.0,18.0,,0,주건축물,222.5,133.0,59.78,503.26,503.26,226.18,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"다가구주택.제1,2종근린생활시설",10.0,(철근)콘크리트,철근콘크리트(평지붕),0,7,15.9,5,0,0,0,0,0.0,503.26,0,0.0,0,0.0,0,0.0,8,100.0,20190717,20190911,20200522.0,2019.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-8번지,41113,12600,0,1109,8,1084190106.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-14 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,14.0,,0,주건축물,0.0,59.38,0.0,130.52,117.56,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,1,1.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860324,,19860603.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-9번지,41113,12600,0,1109,9,1084197857.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-13 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,13.0,,0,주건축물,0.0,52.32,0.0,113.64,101.04,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860331,,19860828.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-10번지,41113,12600,0,1109,10,1084190612.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-12 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,12.0,,0,주건축물,0.0,94.79,0.0,195.53,165.17,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840716,,19841029.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-11번지,41113,12600,0,1109,11,10841100000000.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 17-10 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,10.0,,0,주건축물,404.6,238.57,58.96,659.21,659.21,162.93,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,도시형생활주택(단지형다세대),10.0,(철근)콘크리트,(철근)콘크리트,14,0,15.9,5,0,1,0,0,0.0,659.21,0,0.0,0,0.0,7,80.15,7,76.7,20170829,20170918,20180313.0,2017.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,,세류2동
경기도 수원시 권선구 세류동 1109-13번지,41113,12600,0,1109,13,1084196683.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-6 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,6.0,,0,주건축물,204.0,80.83,42.03,187.66,160.66,78.75,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840726,,19841231.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-14번지,41113,12600,0,1109,14,1084195091.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-2 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,2.0,,0,주건축물,0.0,143.17,0.0,436.01,398.21,0.0,21.0,철근콘크리트구조,"철근콘크리트,연와조,스라브",01000,단독주택,"주택,소매점",10.0,(철근)콘크리트,,0,6,0.0,3,1,0,0,1,3.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840727,,19841129.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-15번지,41113,12600,0,1109,15,1084188833.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-1 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,1.0,,0,주건축물,0.0,152.27,0.0,493.66,432.25,0.0,21.0,철근콘크리트구조,"철근콘크리트조,스라브,연와조",03000,제1종근린생활시설,"대중음식점,소매점,사무소,주택",10.0,(철근)콘크리트,,0,1,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19890203,,19890822.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-16번지,41113,12600,0,1109,16,1084186707.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-3 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,3.0,,0,주건축물,0.0,76.6,0.0,169.21,152.2,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840816,,19841228.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-17번지,41113,12600,0,1109,17,1084187993.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-5 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,5.0,,0,주건축물,0.0,83.7,0.0,176.13,150.57,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,20.0,기와,기와,0,1,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19850311,,19850719.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-18번지,41113,12600,0,1109,18,1084190608.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-7 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,7.0,,0,주건축물,204.0,82.0,42.61,185.5,163.0,79.9,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840726,,19841229.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-19번지,41113,12600,0,1109,19,1084196960.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-9 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,9.0,,0,주건축물,0.0,82.0,0.0,185.5,163.0,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840726,,19841130.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-20번지,41113,12600,0,1109,20,1084198401.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-11 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,11.0,,0,주건축물,0.0,66.12,0.0,137.67,124.62,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,"주택,소매점",10.0,(철근)콘크리트,,0,1,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860320,,19860604.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-22번지,41113,12600,0,1109,22,1084197024.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-17 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,17.0,,0,주건축물,0.0,66.42,0.0,142.08,129.12,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,슬라브,0,1,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860324,,19860527.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-23번지,41113,12600,0,1109,23,1084186863.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-19 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,19.0,,0,주건축물,0.0,66.2,0.0,90.97,127.74,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,"소매점,주택",10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19860318,,19860623.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-24번지,41113,12600,0,1109,24,1084190800.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-21 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,21.0,,0,주건축물,203.4,112.76,55.44,329.7,329.7,162.09,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택,10.0,(철근)콘크리트,스라브,0,8,8.0,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,23.0,20011229,20020308,20020726.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-25번지,41113,12600,0,1109,25,1084193481.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-23 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,23.0,,0,주건축물,0.0,81.47,0.0,196.59,159.22,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,2,0.0,2,1,0,0,1,1.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19871026,,19880210.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-26번지,41113,12600,0,1109,26,1084197647.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-25 (세류동),,,,,0,411134000000.0,12601.0,0,25.0,25.0,,0,주건축물,0.0,83.61,0.0,206.52,162.3,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19880217,,19880517.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1109-27번지,41113,12600,0,1109,27,1084189437.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 25-29 (세류동),,,,,1,411134000000.0,12601.0,0,25.0,29.0,,0,주건축물,0.0,158.33,0.0,541.88,440.09,0.0,21.0,철근콘크리트구조,"철근콘크리트조,스라브,연와조",03000,제1종근린생활시설,"다방,소매점,사무소,주택",10.0,(철근)콘크리트,,0,1,0.0,3,1,0,0,1,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19890422,,19890809.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110번지,41113,12600,0,1110,0,1084192765.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 9-30 (세류동),,,,,0,411134000000.0,12601.0,0,9.0,30.0,,0,주건축물,0.0,131.44,0.0,492.35,360.91,0.0,21.0,철근콘크리트구조,"철근콘크리트조,연와조",01000,단독주택,단독주택 외2,10.0,(철근)콘크리트,(철근)콘크리트,0,2,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19880316,,19880630.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-1번지,41113,12600,0,1110,1,1084188529.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 9-16 (세류동),,,,,0,411134000000.0,12601.0,0,9.0,16.0,,0,주건축물,0.0,391.68,0.0,1592.64,1175.04,0.0,11.0,벽돌구조,벽돌조,02000,공동주택,연립주택,10.0,(철근)콘크리트,스라브,18,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19840820,,19850327.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-2번지,41113,12600,0,1110,2,10841101807.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 9-10 (세류동),,,,,0,411134000000.0,12601.0,0,9.0,10.0,,0,주건축물,0.0,100.5,0.0,274.3,171.42,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,3,0.0,2,1,0,0,1,6.72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19880509,,19880824.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-3번지,41113,12600,0,1110,3,10841100000000.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 9-6 (세류동),스카이빌,,,,0,411134000000.0,12601.0,0,9.0,6.0,,0,주건축물,388.1,232.29,59.85,659.376,659.376,169.9,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10.0,(철근)콘크리트,평지붕,12,0,16.9,5,0,1,0,0,0.0,659.376,0,0.0,0,0.0,0,0.0,12,138.9,20190312,20190411,20190902.0,2019.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,Ⅶ-0.170g,세류2동
경기도 수원시 권선구 세류동 1110-5번지,41113,12600,0,1110,5,1084190583.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 9-2 (세류동),,,,,0,411134000000.0,12601.0,0,9.0,2.0,,0,주건축물,293.6,172.44,58.73,493.38,493.38,168.04,21.0,철근콘크리트구조,"철근콘크리트조(1층),조적조(2.3층)",01000,단독주택,"근린생활시설, 다가구주택(4가구)",10.0,(철근)콘크리트,스라브,0,4,9.9,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,46.0,19960921,19961009,19970329.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-6번지,41113,12600,0,1110,6,1084199209.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 13 (세류동),,,,,0,411134000000.0,12601.0,0,13.0,,,0,주건축물,287.6,164.94,57.35,608.22,608.22,211.48,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택,10.0,(철근)콘크리트,스라브,19,0,12.5,4,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,6,69.0,20010928,20011009,20020218.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-7번지,41113,12600,0,1110,7,10841100000000.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 17-9 (세류동),갤러리하우스,,,,0,411134000000.0,12601.0,0,17.0,9.0,갤러리하우스,0,주건축물,283.9,170.24,59.96,584.09,584.09,205.74,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10.0,(철근)콘크리트,(철근)콘크리트,9,0,14.2,5,0,1,0,0,0.0,584.09,0,0.0,0,0.0,0,0.0,9,112.5,20200716,20200828,20210217.0,2020.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,Ⅶ-0.204g,세류2동
경기도 수원시 권선구 세류동 1110-8번지,41113,12600,0,1110,8,1084194960.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-7 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,7.0,,0,주건축물,0.0,71.35,0.0,149.98,134.8,0.0,11.0,벽돌구조,"연와조,스라브",01000,단독주택,주택,10.0,(철근)콘크리트,,0,2,0.0,2,1,0,0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19880321,,19880629.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
경기도 수원시 권선구 세류동 1110-9번지,41113,12600,0,1110,9,10841100000000.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 17-15 (세류동),대명하이빌,,,,0,411134000000.0,12601.0,0,17.0,15.0,B동,0,주건축물,653.9,204.76,31.31,659.86,659.86,100.91,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,평지붕,8,0,16.0,5,0,1,0,0,0.0,659.86,0,0.0,0,0.0,0,0.0,0,0.0,20191230,20200115,20200603.0,2019.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,Vll-0.204g,세류2동
경기도 수원시 권선구 세류동 1110-9번지,41113,12600,0,1110,9,10841100000000.0,2,집합,3,표제부,경기도 수원시 권선구 세지로12번길 17-15 (세류동),대명하이빌,,,,0,411134000000.0,12601.0,0,17.0,15.0,A동,0,주건축물,653.9,172.92,26.44,659.05,659.05,100.79,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,평지붕,8,0,16.3,5,0,1,0,0,0.0,659.05,0,0.0,0,0.0,0,0.0,0,0.0,20191230,20200115,20200603.0,2019.0,3760030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,Vll-0.204g,세류2동
경기도 수원시 권선구 세류동 1110-13번지,41113,12600,0,1110,13,1084198752.0,1,일반,2,일반건축물,경기도 수원시 권선구 세지로12번길 17-21 (세류동),,,,,0,411134000000.0,12601.0,0,17.0,21.0,,0,주건축물,198.7,116.8,58.78,342.22,342.22,172.23,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택,10.0,(철근)콘크리트,(철근)콘크리트,0,7,9.0,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,35.0,20021007,20021014,20030118.0,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,세류2동
